""	"X0"	"X1"
"387"	54	183
"388"	55	183
"389"	56	186
"390"	56	181
"391"	57	195
"392"	57	178
"393"	57	183
"394"	59	190
"395"	59	187
"396"	59	192
"397"	59	183
"398"	60	190
"399"	60	184
"400"	61	179
"401"	61	184
"402"	62	178
"403"	62	192
"404"	62	182
"405"	62	189
"406"	63	186
"407"	65	194
"408"	67	191
"409"	67	178
"410"	67	197
"411"	67	193
"412"	50	180
"413"	53	180
"414"	54	186
"415"	54	197
"416"	56	192
"417"	58	185
"418"	65	183
"419"	67	180
"420"	47	196
"421"	46	194
"422"	48	179
"423"	52	189
"424"	57	189
"425"	59	189
"426"	61	192
"427"	66	186
"428"	50	193
"429"	50	192
"430"	57	193
"431"	67	179
"432"	53	178
"433"	67	187
"434"	46	204
"435"	47	200
"436"	47	219
"437"	48	214
"438"	49	203
"439"	49	208
"440"	49	210
"441"	50	205
"442"	50	218
"443"	51	203
"444"	51	217
"445"	51	219
"446"	51	210
"447"	52	214
"448"	53	203
"449"	54	212
"450"	54	208
"451"	55	208
"452"	56	206
"453"	56	218
"454"	58	210
"455"	58	208
"456"	58	206
"457"	59	206
"458"	59	219
"459"	60	200
"460"	61	215
"461"	61	213
"462"	62	205
"463"	63	218
"464"	63	209
"465"	63	214
"466"	63	203
"467"	65	205
"468"	65	206
"469"	66	213
"470"	66	218
"471"	66	219
"472"	66	210
"473"	66	207
"474"	67	218
"475"	47	213
"476"	52	217
"477"	56	210
"478"	56	203
"479"	58	200
"480"	60	211
"481"	51	211
"482"	52	207
"483"	55	218
"484"	58	215
"485"	58	202
"486"	53	219
"487"	54	215
"488"	55	205
"489"	47	241
"490"	48	223
"491"	48	229
"492"	49	226
"493"	50	236
"494"	50	239
"495"	51	235
"496"	51	224
"497"	52	225
"498"	52	230
"499"	52	240
"500"	52	229
"501"	53	232
"502"	53	236
"503"	54	222
"504"	54	227
"505"	54	224
"506"	56	235
"507"	56	231
"508"	57	237
"509"	58	227
"510"	58	239
"511"	60	229
"512"	60	234
"513"	61	230
"514"	61	223
"515"	61	228
"516"	62	233
"517"	63	226
"518"	63	231
"519"	65	233
"520"	65	239
"521"	66	232
"522"	67	230
"523"	67	223
"524"	67	237
"525"	49	233
"526"	51	239
"527"	55	229
"528"	56	230
"529"	62	236
"530"	62	224
"531"	62	241
"532"	63	223
"533"	63	234
"534"	64	239
"535"	64	229
"536"	47	240
"537"	57	224
"538"	57	228
"539"	58	237
"540"	59	237
"541"	68	242
"542"	70	232
"543"	71	232
"544"	71	235
"545"	71	234
"546"	71	230
"547"	71	228
"548"	72	239
"549"	72	234
"550"	73	232
"551"	73	230
"552"	74	228
"553"	74	225
"554"	75	238
"555"	75	234
"556"	76	240
"557"	78	237
"558"	78	239
"559"	78	223
"560"	78	230
"561"	78	227
"562"	79	228
"563"	79	223
"564"	80	225
"565"	80	239
"566"	79	236
"567"	81	237
"568"	82	235
"569"	83	223
"570"	83	234
"571"	84	229
"572"	84	222
"573"	85	225
"574"	85	229
"575"	85	237
"576"	85	235
"577"	86	238
"578"	86	239
"579"	87	241
"580"	87	222
"581"	88	226
"582"	89	238
"583"	89	228
"584"	89	237
"585"	90	240
"586"	85	224
"587"	71	227
"588"	73	240
"589"	74	230
"590"	78	235
"591"	72	225
"592"	77	224
"593"	86	221
"594"	88	235
"595"	72	222
"596"	69	206
"597"	69	211
"598"	69	216
"599"	71	212
"600"	72	220
"601"	72	200
"602"	74	209
"603"	74	205
"604"	75	217
"605"	75	220
"606"	76	213
"607"	77	216
"608"	77	203
"609"	78	209
"610"	80	215
"611"	80	210
"612"	80	200
"613"	80	208
"614"	82	217
"615"	83	214
"616"	83	208
"617"	85	205
"618"	85	210
"619"	86	206
"620"	87	204
"621"	88	216
"622"	88	206
"623"	89	218
"624"	90	220
"625"	90	212
"626"	74	204
"627"	78	218
"628"	79	218
"629"	83	203
"630"	86	217
"631"	86	213
"632"	88	201
"633"	77	218
"634"	83	201
"635"	83	205
"636"	84	204
"637"	85	202
"638"	88	200
"639"	89	214
"640"	75	219
"641"	78	207
"642"	86	212
"643"	88	217
"644"	70	201
"645"	81	201
"646"	70	190
"647"	70	180
"648"	70	187
"649"	71	197
"650"	71	182
"651"	71	193
"652"	72	187
"653"	73	188
"654"	74	192
"655"	74	179
"656"	75	190
"657"	76	184
"658"	77	180
"659"	77	188
"660"	79	194
"661"	81	197
"662"	81	181
"663"	81	183
"664"	84	193
"665"	85	185
"666"	85	179
"667"	85	186
"668"	85	181
"669"	85	193
"670"	86	197
"671"	86	189
"672"	87	181
"673"	89	191
"674"	89	187
"675"	75	177
"676"	78	184
"677"	79	180
"678"	80	188
"679"	80	187
"680"	80	183
"681"	80	190
"682"	82	178
"683"	71	186
"684"	72	195
"685"	75	187
"686"	77	195
"687"	88	181
"688"	80	183
"689"	90	182
"690"	73	194
"691"	73	178
"692"	77	184
"693"	78	184
"694"	81	177
"695"	88	179
"696"	70	175
"697"	71	170
"698"	72	160
"699"	73	161
"700"	73	163
"701"	74	176
"702"	75	171
"703"	76	175
"704"	75	168
"705"	77	164
"706"	77	169
"707"	77	158
"708"	78	162
"709"	78	176
"710"	79	163
"711"	79	158
"712"	79	173
"713"	83	168
"714"	83	170
"715"	84	167
"716"	85	174
"717"	85	166
"718"	86	163
"719"	87	157
"720"	87	165
"721"	88	173
"722"	88	174
"723"	89	174
"724"	89	170
"725"	72	174
"726"	74	160
"727"	75	159
"728"	76	156
"729"	81	170
"730"	84	168
"731"	86	173
"732"	89	161
"733"	73	157
"734"	75	165
"735"	76	165
"736"	77	172
"737"	86	157
"738"	90	165
"739"	70	157
"740"	71	157
"741"	78	167
"742"	73	165
"743"	77	166
"744"	77	165
"745"	78	161
"746"	80	157
"747"	82	174
"748"	83	159
"749"	87	170
"750"	69	154
"751"	70	137
"752"	70	139
"753"	70	151
"754"	70	142
"755"	72	140
"756"	73	138
"757"	73	142
"758"	73	145
"759"	73	148
"760"	74	147
"761"	77	151
"762"	77	138
"763"	78	145
"764"	79	133
"765"	79	149
"766"	80	145
"767"	80	147
"768"	80	140
"769"	83	140
"770"	84	133
"771"	86	134
"772"	86	149
"773"	86	142
"774"	86	138
"775"	87	140
"776"	87	153
"777"	88	145
"778"	88	138
"779"	88	142
"780"	88	147
"781"	89	140
"782"	89	147
"783"	90	149
"784"	71	152
"785"	72	135
"786"	75	137
"787"	77	147
"788"	77	146
"789"	77	134
"790"	79	146
"791"	82	145
"792"	69	135
"793"	70	135
"794"	74	141
"795"	79	136
"796"	84	143
"797"	89	141
"798"	89	144
"799"	85	136
"800"	88	148
"801"	70	143
"802"	73	150
"803"	74	151
"804"	83	143
"805"	87	133
"806"	90	136
"807"	70	119
"808"	70	122
"809"	71	127
"810"	71	121
"811"	72	122
"812"	72	120
"813"	74	122
"814"	74	114
"815"	74	114
"816"	76	116
"817"	77	125
"818"	77	126
"819"	78	130
"820"	79	117
"821"	80	124
"822"	81	126
"823"	81	119
"824"	82	129
"825"	81	115
"826"	82	115
"827"	83	118
"828"	83	128
"829"	83	112
"830"	85	131
"831"	85	114
"832"	86	111
"833"	86	117
"834"	86	123
"835"	87	125
"836"	88	128
"837"	88	114
"838"	90	117
"839"	71	116
"840"	73	127
"841"	78	123
"842"	84	125
"843"	90	130
"844"	69	124
"845"	74	125
"846"	80	119
"847"	87	130
"848"	88	121
"849"	90	116
"850"	76	118
"851"	89	131
"852"	74	116
"853"	75	130
"854"	81	112
"855"	69	109
"856"	69	96
"857"	69	109
"858"	70	91
"859"	70	108
"860"	71	97
"861"	71	91
"862"	72	108
"863"	73	100
"864"	73	108
"865"	73	106
"866"	73	93
"867"	76	90
"868"	78	99
"869"	78	96
"870"	79	106
"871"	79	90
"872"	79	98
"873"	80	99
"874"	81	101
"875"	81	106
"876"	83	99
"877"	84	96
"878"	85	101
"879"	85	105
"880"	85	106
"881"	85	93
"882"	87	94
"883"	88	89
"884"	88	91
"885"	88	102
"886"	88	105
"887"	89	108
"888"	89	96
"889"	87	104
"890"	88	109
"891"	89	93
"892"	69	100
"893"	72	103
"894"	72	103
"895"	74	97
"896"	76	95
"897"	81	95
"898"	82	97
"899"	88	107
"900"	88	108
"901"	88	99
"902"	75	103
"903"	75	107
"904"	76	106
"905"	77	91
"906"	78	103
"907"	79	104
"908"	82	103
"909"	69	103
"910"	74	90
"911"	78	100
"912"	79	109
"913"	80	92
"914"	85	108
"915"	89	91
"916"	81	108
"917"	81	109
"918"	71	73
"919"	71	78
"920"	71	81
"921"	71	70
"922"	71	67
"923"	72	85
"924"	72	70
"925"	72	82
"926"	74	74
"927"	74	72
"928"	74	81
"929"	75	88
"930"	76	78
"931"	76	85
"932"	77	79
"933"	77	76
"934"	77	67
"935"	79	86
"936"	79	87
"937"	80	80
"938"	80	72
"939"	80	68
"940"	80	84
"941"	81	69
"942"	81	76
"943"	82	67
"944"	82	81
"945"	82	79
"946"	83	82
"947"	84	86
"948"	84	68
"949"	86	82
"950"	86	86
"951"	87	77
"952"	88	77
"953"	87	78
"954"	88	83
"955"	88	82
"956"	88	86
"957"	88	87
"958"	89	79
"959"	89	74
"960"	90	82
"961"	83	84
"962"	84	71
"963"	84	78
"964"	84	84
"965"	86	84
"966"	90	69
"967"	69	77
"968"	72	73
"969"	75	83
"970"	79	72
"971"	80	75
"972"	73	79
"973"	87	69
"974"	72	77
"975"	74	85
"976"	75	84
"977"	76	79
"978"	83	74
"979"	88	85
"980"	69	49
"981"	70	47
"982"	71	54
"983"	71	58
"984"	72	62
"985"	72	51
"986"	73	45
"987"	73	57
"988"	74	49
"989"	74	62
"990"	74	65
"991"	75	60
"992"	76	45
"993"	76	47
"994"	76	48
"995"	76	50
"996"	77	60
"997"	77	53
"998"	77	60
"999"	78	46
"1000"	78	51
"1001"	78	65
"1002"	79	50
"1003"	78	47
"1004"	79	49
"1005"	80	55
"1006"	80	51
"1007"	80	53
"1008"	82	50
"1009"	82	56
"1010"	82	46
"1011"	83	63
"1012"	83	45
"1013"	83	48
"1014"	84	52
"1015"	84	51
"1016"	84	55
"1017"	85	47
"1018"	85	50
"1019"	86	60
"1020"	86	45
"1021"	86	56
"1022"	86	53
"1023"	87	48
"1024"	87	50
"1025"	87	49
"1026"	88	52
"1027"	88	65
"1028"	89	60
"1029"	90	57
"1030"	90	52
"1031"	73	54
"1032"	79	63
"1033"	80	60
"1034"	83	58
"1035"	87	60
"1036"	88	54
"1037"	89	47
"1038"	90	61
"1039"	70	59
"1040"	71	65
"1041"	73	47
"1042"	80	56
"1043"	87	63
"1044"	80	47
"1045"	78	57
"1046"	84	48
"1047"	84	61
"1048"	85	57
"1049"	88	58
"1050"	88	65
"1051"	88	45
"1052"	89	56
"1053"	92	48
"1054"	93	56
"1055"	93	50
"1056"	94	64
"1057"	94	46
"1058"	95	59
"1059"	95	50
"1060"	96	61
"1061"	96	55
"1062"	96	64
"1063"	97	47
"1064"	98	45
"1065"	98	51
"1066"	98	53
"1067"	98	58
"1068"	99	50
"1069"	99	65
"1070"	100	54
"1071"	100	54
"1072"	100	57
"1073"	101	61
"1074"	102	63
"1075"	102	47
"1076"	102	50
"1077"	102	59
"1078"	103	52
"1079"	103	59
"1080"	104	63
"1081"	103	61
"1082"	104	56
"1083"	104	49
"1084"	105	52
"1085"	105	59
"1086"	105	61
"1087"	106	58
"1088"	107	58
"1089"	107	64
"1090"	108	60
"1091"	109	49
"1092"	108	62
"1093"	110	60
"1094"	110	65
"1095"	110	64
"1096"	111	57
"1097"	111	45
"1098"	112	48
"1099"	112	57
"1100"	111	59
"1101"	112	55
"1102"	112	63
"1103"	92	50
"1104"	92	52
"1105"	92	65
"1106"	94	49
"1107"	94	58
"1108"	97	49
"1109"	100	50
"1110"	106	46
"1111"	106	65
"1112"	112	46
"1113"	112	47
"1114"	93	47
"1115"	105	52
"1116"	108	53
"1117"	112	56
"1118"	93	53
"1119"	99	62
"1120"	106	48
"1121"	110	55
"1122"	92	46
"1123"	94	45
"1124"	96	58
"1125"	96	46
"1126"	97	48
"1127"	97	54
"1128"	100	47
"1129"	109	51
"1130"	110	49
"1131"	111	46
"1132"	112	51
"1133"	112	51
"1134"	92	79
"1135"	92	74
"1136"	92	70
"1137"	93	82
"1138"	93	87
"1139"	93	84
"1140"	94	80
"1141"	95	68
"1142"	96	80
"1143"	97	74
"1144"	98	84
"1145"	98	75
"1146"	99	69
"1147"	99	87
"1148"	99	72
"1149"	100	76
"1150"	100	81
"1151"	101	74
"1152"	103	79
"1153"	102	68
"1154"	103	78
"1155"	103	76
"1156"	104	85
"1157"	105	85
"1158"	105	71
"1159"	107	86
"1160"	107	83
"1161"	107	82
"1162"	107	79
"1163"	108	70
"1164"	109	78
"1165"	109	75
"1166"	110	84
"1167"	111	73
"1168"	112	82
"1169"	96	85
"1170"	96	78
"1171"	99	77
"1172"	99	78
"1173"	100	82
"1174"	102	69
"1175"	105	81
"1176"	106	67
"1177"	108	80
"1178"	109	83
"1179"	110	79
"1180"	92	71
"1181"	93	77
"1182"	94	76
"1183"	94	75
"1184"	98	86
"1185"	106	85
"1186"	111	87
"1187"	95	77
"1188"	99	83
"1189"	102	85
"1190"	103	76
"1191"	106	74
"1192"	97	82
"1193"	100	85
"1194"	106	69
"1195"	106	78
"1196"	106	77
"1197"	107	72
"1198"	110	70
"1199"	112	73
"1200"	91	73
"1201"	110	73
"1202"	92	93
"1203"	93	93
"1204"	93	100
"1205"	94	96
"1206"	94	97
"1207"	95	90
"1208"	96	100
"1209"	97	97
"1210"	97	92
"1211"	98	96
"1212"	99	107
"1213"	100	98
"1214"	101	92
"1215"	101	104
"1216"	102	90
"1217"	102	103
"1218"	103	95
"1219"	103	98
"1220"	104	108
"1221"	104	92
"1222"	104	103
"1223"	105	95
"1224"	106	92
"1225"	105	109
"1226"	106	107
"1227"	106	101
"1228"	107	106
"1229"	107	98
"1230"	107	91
"1231"	109	106
"1232"	109	90
"1233"	111	94
"1234"	111	100
"1235"	111	106
"1236"	112	92
"1237"	112	95
"1238"	97	96
"1239"	99	98
"1240"	100	91
"1241"	105	101
"1242"	109	93
"1243"	110	109
"1244"	110	97
"1245"	98	90
"1246"	101	95
"1247"	101	100
"1248"	101	101
"1249"	104	106
"1250"	106	99
"1251"	108	96
"1252"	98	102
"1253"	99	102
"1254"	106	90
"1255"	110	91
"1256"	94	106
"1257"	99	92
"1258"	103	96
"1259"	104	97
"1260"	107	104
"1261"	108	102
"1262"	108	102
"1263"	110	95
"1264"	98	95
"1265"	98	94
"1266"	92	118
"1267"	93	113
"1268"	93	131
"1269"	94	115
"1270"	95	127
"1271"	95	129
"1272"	95	118
"1273"	98	125
"1274"	99	127
"1275"	100	112
"1276"	100	128
"1277"	101	122
"1278"	101	122
"1279"	102	125
"1280"	104	111
"1281"	104	123
"1282"	104	120
"1283"	105	117
"1284"	105	119
"1285"	105	115
"1286"	105	128
"1287"	106	123
"1288"	107	130
"1289"	108	115
"1290"	108	118
"1291"	109	130
"1292"	109	125
"1293"	111	113
"1294"	111	120
"1295"	111	130
"1296"	97	113
"1297"	98	130
"1298"	102	128
"1299"	106	112
"1300"	111	121
"1301"	95	121
"1302"	96	122
"1303"	98	120
"1304"	99	115
"1305"	107	118
"1306"	112	116
"1307"	113	118
"1308"	93	116
"1309"	112	118
"1310"	95	126
"1311"	103	116
"1312"	107	111
"1313"	92	150
"1314"	93	153
"1315"	93	137
"1316"	93	146
"1317"	94	148
"1318"	95	146
"1319"	96	137
"1320"	96	153
"1321"	97	139
"1322"	96	150
"1323"	97	144
"1324"	97	140
"1325"	98	152
"1326"	98	136
"1327"	98	146
"1328"	99	152
"1329"	100	137
"1330"	100	152
"1331"	100	143
"1332"	100	140
"1333"	100	148
"1334"	101	147
"1335"	101	143
"1336"	102	135
"1337"	102	136
"1338"	102	133
"1339"	102	150
"1340"	102	134
"1341"	104	149
"1342"	103	148
"1343"	104	140
"1344"	105	137
"1345"	106	138
"1346"	105	141
"1347"	106	134
"1348"	107	140
"1349"	108	145
"1350"	109	138
"1351"	109	139
"1352"	109	150
"1353"	109	140
"1354"	109	143
"1355"	110	136
"1356"	111	146
"1357"	112	150
"1358"	112	139
"1359"	112	138
"1360"	93	141
"1361"	95	135
"1362"	99	145
"1363"	104	144
"1364"	106	143
"1365"	108	143
"1366"	110	152
"1367"	110	142
"1368"	113	153
"1369"	92	135
"1370"	96	148
"1371"	99	150
"1372"	99	151
"1373"	110	134
"1374"	111	148
"1375"	111	140
"1376"	101	146
"1377"	93	146
"1378"	93	148
"1379"	102	139
"1380"	104	138
"1381"	111	144
"1382"	112	137
"1383"	112	145
"1384"	113	142
"1385"	92	156
"1386"	93	172
"1387"	93	174
"1388"	95	168
"1389"	95	165
"1390"	95	162
"1391"	95	159
"1392"	95	157
"1393"	96	172
"1394"	96	175
"1395"	97	173
"1396"	98	161
"1397"	98	158
"1398"	99	173
"1399"	99	175
"1400"	100	159
"1401"	100	161
"1402"	100	167
"1403"	101	169
"1404"	101	174
"1405"	101	155
"1406"	102	166
"1407"	102	162
"1408"	102	167
"1409"	102	161
"1410"	102	157
"1411"	103	159
"1412"	103	170
"1413"	104	160
"1414"	104	169
"1415"	105	159
"1416"	106	157
"1417"	106	162
"1418"	106	172
"1419"	106	175
"1420"	107	165
"1421"	108	161
"1422"	108	171
"1423"	109	167
"1424"	110	173
"1425"	110	163
"1426"	110	171
"1427"	110	156
"1428"	111	173
"1429"	111	168
"1430"	111	162
"1431"	111	159
"1432"	111	167
"1433"	112	161
"1434"	112	172
"1435"	97	158
"1436"	104	163
"1437"	108	160
"1438"	112	174
"1439"	95	160
"1440"	102	172
"1441"	106	159
"1442"	106	169
"1443"	107	173
"1444"	107	157
"1445"	103	164
"1446"	109	171
"1447"	110	164
"1448"	112	163
"1449"	95	175
"1450"	98	171
"1451"	101	161
"1452"	92	181
"1453"	93	192
"1454"	93	194
"1455"	94	192
"1456"	94	189
"1457"	96	184
"1458"	96	193
"1459"	97	185
"1460"	97	190
"1461"	97	182
"1462"	97	178
"1463"	99	181
"1464"	100	186
"1465"	100	180
"1466"	100	197
"1467"	101	178
"1468"	101	194
"1469"	101	190
"1470"	102	196
"1471"	103	180
"1472"	103	178
"1473"	104	183
"1474"	106	178
"1475"	106	189
"1476"	106	180
"1477"	107	184
"1478"	108	184
"1479"	108	179
"1480"	109	181
"1481"	108	197
"1482"	108	194
"1483"	110	189
"1484"	110	191
"1485"	110	193
"1486"	110	187
"1487"	112	180
"1488"	93	187
"1489"	96	181
"1490"	96	183
"1491"	101	188
"1492"	107	187
"1493"	107	194
"1494"	94	197
"1495"	99	197
"1496"	100	193
"1497"	102	183
"1498"	105	185
"1499"	106	192
"1500"	106	179
"1501"	108	178
"1502"	111	177
"1503"	111	178
"1504"	112	178
"1505"	95	194
"1506"	96	193
"1507"	95	186
"1508"	104	190
"1509"	93	181
"1510"	95	178
"1511"	102	181
"1512"	103	178
"1513"	109	179
"1514"	110	184
"1515"	113	191
"1516"	100	178
"1517"	94	204
"1518"	95	208
"1519"	95	206
"1520"	95	215
"1521"	96	211
"1522"	96	218
"1523"	97	205
"1524"	97	219
"1525"	98	215
"1526"	98	220
"1527"	98	214
"1528"	101	214
"1529"	101	206
"1530"	102	209
"1531"	102	209
"1532"	103	219
"1533"	104	220
"1534"	104	201
"1535"	104	200
"1536"	105	215
"1537"	105	203
"1538"	105	209
"1539"	106	214
"1540"	106	206
"1541"	106	211
"1542"	106	213
"1543"	107	213
"1544"	107	216
"1545"	107	201
"1546"	109	209
"1547"	109	200
"1548"	110	211
"1549"	111	203
"1550"	111	210
"1551"	112	200
"1552"	112	212
"1553"	113	219
"1554"	100	218
"1555"	102	211
"1556"	108	211
"1557"	110	201
"1558"	112	202
"1559"	98	211
"1560"	103	206
"1561"	108	208
"1562"	109	203
"1563"	96	217
"1564"	109	200
"1565"	95	204
"1566"	108	213
"1567"	92	221
"1568"	93	239
"1569"	93	235
"1570"	93	230
"1571"	94	241
"1572"	95	239
"1573"	95	232
"1574"	96	229
"1575"	96	234
"1576"	97	241
"1577"	97	223
"1578"	99	226
"1579"	99	223
"1580"	100	232
"1581"	102	235
"1582"	103	230
"1583"	105	233
"1584"	108	231
"1585"	108	239
"1586"	108	242
"1587"	110	228
"1588"	110	235
"1589"	110	222
"1590"	112	224
"1591"	96	226
"1592"	97	236
"1593"	97	227
"1594"	100	230
"1595"	108	235
"1596"	110	242
"1597"	93	238
"1598"	101	228
"1599"	103	232
"1600"	109	227
"1601"	110	232
"1602"	112	228
"1603"	97	223
"1604"	96	227
"1605"	105	223
"1606"	115	227
"1607"	115	222
"1608"	115	242
"1609"	116	233
"1610"	118	226
"1611"	118	232
"1612"	119	240
"1613"	119	227
"1614"	119	234
"1615"	119	224
"1616"	120	226
"1617"	121	223
"1618"	121	238
"1619"	122	239
"1620"	123	236
"1621"	123	239
"1622"	124	232
"1623"	126	234
"1624"	126	234
"1625"	127	226
"1626"	127	230
"1627"	128	231
"1628"	128	222
"1629"	128	229
"1630"	129	224
"1631"	130	225
"1632"	130	228
"1633"	131	234
"1634"	131	225
"1635"	132	222
"1636"	132	238
"1637"	134	234
"1638"	135	224
"1639"	135	228
"1640"	135	237
"1641"	135	238
"1642"	115	238
"1643"	120	232
"1644"	123	225
"1645"	125	239
"1646"	128	238
"1647"	130	231
"1648"	131	236
"1649"	132	241
"1650"	123	230
"1651"	123	224
"1652"	123	238
"1653"	125	231
"1654"	133	231
"1655"	128	234
"1656"	115	240
"1657"	115	231
"1658"	122	237
"1659"	133	226
"1660"	134	231
"1661"	134	240
"1662"	135	229
