""	"X0"	"X1"
"405"	55	200
"406"	55	203
"407"	56	205
"408"	57	205
"409"	57	209
"410"	58	204
"411"	59	217
"412"	60	202
"413"	60	205
"414"	60	199
"415"	61	216
"416"	61	213
"417"	62	211
"418"	63	209
"419"	63	204
"420"	63	219
"421"	64	209
"422"	65	214
"423"	65	201
"424"	66	211
"425"	66	213
"426"	67	217
"427"	47	204
"428"	50	207
"429"	50	209
"430"	55	215
"431"	56	210
"432"	61	202
"433"	66	203
"434"	47	215
"435"	50	215
"436"	61	220
"437"	62	206
"438"	63	217
"439"	63	207
"440"	66	219
"441"	52	203
"442"	54	204
"443"	60	215
"444"	62	200
"445"	47	209
"446"	50	220
"447"	57	203
"448"	47	225
"449"	47	232
"450"	47	228
"451"	48	240
"452"	48	237
"453"	48	234
"454"	49	239
"455"	50	227
"456"	51	240
"457"	51	228
"458"	52	236
"459"	52	233
"460"	53	224
"461"	54	223
"462"	54	227
"463"	54	234
"464"	54	226
"465"	55	240
"466"	55	238
"467"	56	241
"468"	57	222
"469"	57	236
"470"	58	242
"471"	59	236
"472"	59	229
"473"	60	226
"474"	60	233
"475"	61	238
"476"	61	231
"477"	62	240
"478"	63	232
"479"	65	222
"480"	64	233
"481"	65	221
"482"	65	227
"483"	65	224
"484"	66	240
"485"	67	238
"486"	67	226
"487"	53	230
"488"	53	240
"489"	64	237
"490"	65	236
"491"	66	223
"492"	66	230
"493"	50	228
"494"	50	236
"495"	51	238
"496"	52	226
"497"	57	223
"498"	57	234
"499"	59	240
"500"	61	231
"501"	61	236
"502"	66	233
"503"	55	233
"504"	56	234
"505"	62	226
"506"	65	235
"507"	49	230
"508"	53	224
"509"	54	229
"510"	55	236
"511"	56	222
"512"	62	232
"513"	63	230
"514"	67	241
"515"	69	230
"516"	70	226
"517"	70	230
"518"	71	239
"519"	71	228
"520"	71	241
"521"	71	237
"522"	71	234
"523"	71	230
"524"	72	223
"525"	73	224
"526"	74	241
"527"	74	241
"528"	74	222
"529"	74	233
"530"	74	226
"531"	75	224
"532"	76	233
"533"	76	236
"534"	77	239
"535"	78	232
"536"	79	234
"537"	80	237
"538"	81	227
"539"	81	223
"540"	82	229
"541"	83	234
"542"	84	225
"543"	85	228
"544"	85	222
"545"	87	234
"546"	88	226
"547"	89	235
"548"	75	231
"549"	81	232
"550"	82	224
"551"	84	224
"552"	89	234
"553"	89	242
"554"	90	228
"555"	70	236
"556"	71	232
"557"	81	233
"558"	84	227
"559"	87	231
"560"	89	240
"561"	74	235
"562"	81	241
"563"	81	240
"564"	86	224
"565"	87	242
"566"	69	231
"567"	70	222
"568"	71	228
"569"	71	225
"570"	77	235
"571"	78	237
"572"	85	238
"573"	88	225
"574"	70	216
"575"	71	219
"576"	71	212
"577"	71	204
"578"	71	200
"579"	72	201
"580"	73	218
"581"	73	214
"582"	73	209
"583"	74	213
"584"	74	202
"585"	74	203
"586"	74	200
"587"	75	210
"588"	76	218
"589"	76	214
"590"	77	202
"591"	77	219
"592"	78	200
"593"	78	204
"594"	79	211
"595"	79	207
"596"	79	205
"597"	79	220
"598"	80	208
"599"	80	205
"600"	81	206
"601"	81	204
"602"	82	201
"603"	82	214
"604"	83	202
"605"	84	209
"606"	85	206
"607"	86	216
"608"	87	201
"609"	89	215
"610"	89	213
"611"	89	201
"612"	89	204
"613"	89	211
"614"	89	218
"615"	89	206
"616"	90	206
"617"	70	209
"618"	69	212
"619"	70	206
"620"	71	209
"621"	84	212
"622"	75	220
"623"	77	206
"624"	79	216
"625"	82	209
"626"	84	216
"627"	84	203
"628"	87	203
"629"	71	205
"630"	74	208
"631"	76	205
"632"	76	204
"633"	77	211
"634"	78	202
"635"	79	211
"636"	88	217
"637"	71	189
"638"	71	193
"639"	72	180
"640"	72	196
"641"	73	178
"642"	75	186
"643"	75	189
"644"	76	180
"645"	76	190
"646"	76	186
"647"	77	181
"648"	78	183
"649"	78	197
"650"	78	178
"651"	79	194
"652"	79	192
"653"	79	178
"654"	80	188
"655"	80	195
"656"	81	184
"657"	81	187
"658"	82	182
"659"	82	185
"660"	82	197
"661"	83	194
"662"	84	180
"663"	85	177
"664"	85	196
"665"	85	180
"666"	87	178
"667"	88	189
"668"	89	183
"669"	89	190
"670"	89	179
"671"	89	178
"672"	69	183
"673"	70	194
"674"	75	192
"675"	79	186
"676"	83	196
"677"	85	189
"678"	89	196
"679"	89	194
"680"	70	186
"681"	72	191
"682"	74	194
"683"	74	197
"684"	75	182
"685"	76	180
"686"	78	189
"687"	78	196
"688"	80	191
"689"	82	194
"690"	84	188
"691"	84	186
"692"	85	198
"693"	85	186
"694"	71	181
"695"	74	183
"696"	88	187
"697"	88	187
"698"	75	178
"699"	77	178
"700"	80	178
"701"	81	180
"702"	82	190
"703"	84	191
"704"	85	196
"705"	87	192
"706"	88	189
"707"	89	181
"708"	89	188
"709"	69	172
"710"	70	167
"711"	70	173
"712"	70	159
"713"	70	160
"714"	71	157
"715"	71	174
"716"	71	170
"717"	71	164
"718"	72	173
"719"	72	163
"720"	72	160
"721"	73	159
"722"	73	171
"723"	73	157
"724"	73	155
"725"	74	169
"726"	74	168
"727"	74	163
"728"	74	174
"729"	75	158
"730"	76	162
"731"	78	172
"732"	79	161
"733"	79	158
"734"	80	175
"735"	80	168
"736"	80	166
"737"	81	160
"738"	82	163
"739"	82	158
"740"	83	169
"741"	82	175
"742"	83	166
"743"	84	176
"744"	84	164
"745"	84	156
"746"	85	170
"747"	86	173
"748"	86	164
"749"	87	172
"750"	88	159
"751"	88	171
"752"	89	156
"753"	89	173
"754"	90	166
"755"	90	169
"756"	69	156
"757"	75	164
"758"	77	165
"759"	77	171
"760"	79	157
"761"	81	158
"762"	82	168
"763"	85	171
"764"	86	166
"765"	73	165
"766"	78	158
"767"	80	156
"768"	82	162
"769"	86	163
"770"	87	160
"771"	87	155
"772"	82	169
"773"	70	164
"774"	83	169
"775"	85	160
"776"	88	164
"777"	69	141
"778"	70	147
"779"	70	139
"780"	70	146
"781"	70	148
"782"	72	138
"783"	73	147
"784"	73	152
"785"	73	140
"786"	74	147
"787"	74	149
"788"	75	153
"789"	75	149
"790"	75	138
"791"	76	148
"792"	76	151
"793"	77	134
"794"	77	144
"795"	78	138
"796"	79	136
"797"	79	134
"798"	80	142
"799"	80	138
"800"	80	146
"801"	82	148
"802"	82	149
"803"	83	134
"804"	83	136
"805"	83	146
"806"	84	134
"807"	84	147
"808"	84	145
"809"	85	143
"810"	84	150
"811"	86	141
"812"	86	136
"813"	86	149
"814"	86	135
"815"	87	145
"816"	88	148
"817"	90	139
"818"	71	148
"819"	71	135
"820"	72	143
"821"	73	149
"822"	75	144
"823"	78	151
"824"	79	140
"825"	84	152
"826"	86	139
"827"	87	149
"828"	88	153
"829"	89	152
"830"	70	142
"831"	71	140
"832"	76	134
"833"	77	147
"834"	80	134
"835"	87	139
"836"	85	149
"837"	78	154
"838"	80	146
"839"	84	136
"840"	88	137
"841"	88	149
"842"	69	126
"843"	70	112
"844"	70	126
"845"	70	121
"846"	71	125
"847"	71	124
"848"	72	126
"849"	72	117
"850"	73	130
"851"	73	115
"852"	73	131
"853"	73	124
"854"	73	114
"855"	75	121
"856"	76	119
"857"	77	112
"858"	78	118
"859"	79	122
"860"	80	113
"861"	80	127
"862"	80	117
"863"	80	122
"864"	80	130
"865"	81	119
"866"	82	111
"867"	82	114
"868"	83	126
"869"	83	122
"870"	84	113
"871"	84	130
"872"	84	119
"873"	85	124
"874"	85	115
"875"	86	123
"876"	86	122
"877"	86	129
"878"	87	114
"879"	88	117
"880"	88	121
"881"	89	126
"882"	89	111
"883"	89	130
"884"	90	117
"885"	90	115
"886"	90	121
"887"	70	113
"888"	78	125
"889"	77	128
"890"	82	121
"891"	74	118
"892"	76	129
"893"	81	112
"894"	89	125
"895"	89	124
"896"	90	126
"897"	75	130
"898"	76	125
"899"	77	115
"900"	82	113
"901"	87	129
"902"	69	108
"903"	71	98
"904"	72	109
"905"	72	91
"906"	73	106
"907"	73	100
"908"	73	90
"909"	74	102
"910"	74	98
"911"	77	93
"912"	77	105
"913"	79	94
"914"	79	104
"915"	80	96
"916"	82	105
"917"	81	104
"918"	82	108
"919"	82	98
"920"	83	103
"921"	83	91
"922"	83	107
"923"	84	101
"924"	85	90
"925"	86	107
"926"	86	105
"927"	86	104
"928"	86	94
"929"	88	109
"930"	89	93
"931"	89	91
"932"	89	91
"933"	90	91
"934"	90	99
"935"	70	96
"936"	70	106
"937"	82	92
"938"	87	94
"939"	88	92
"940"	89	102
"941"	89	103
"942"	72	105
"943"	72	103
"944"	75	108
"945"	77	103
"946"	79	106
"947"	79	93
"948"	80	103
"949"	86	100
"950"	86	101
"951"	87	102
"952"	88	98
"953"	76	91
"954"	78	101
"955"	78	100
"956"	78	108
"957"	86	107
"958"	88	96
"959"	85	101
"960"	70	87
"961"	70	82
"962"	71	73
"963"	72	85
"964"	73	78
"965"	73	75
"966"	73	80
"967"	74	83
"968"	76	74
"969"	76	81
"970"	77	76
"971"	77	67
"972"	78	78
"973"	79	75
"974"	80	77
"975"	80	70
"976"	81	82
"977"	81	68
"978"	82	76
"979"	82	80
"980"	82	82
"981"	83	70
"982"	83	84
"983"	84	67
"984"	84	67
"985"	84	78
"986"	84	81
"987"	85	77
"988"	85	86
"989"	86	82
"990"	86	73
"991"	86	83
"992"	87	79
"993"	87	73
"994"	89	75
"995"	69	69
"996"	72	75
"997"	72	81
"998"	72	87
"999"	72	80
"1000"	77	71
"1001"	83	68
"1002"	85	84
"1003"	85	70
"1004"	86	71
"1005"	86	68
"1006"	87	75
"1007"	90	85
"1008"	90	71
"1009"	79	69
"1010"	79	80
"1011"	81	71
"1012"	83	83
"1013"	88	74
"1014"	89	72
"1015"	90	81
"1016"	90	80
"1017"	88	77
"1018"	89	69
"1019"	74	79
"1020"	84	77
"1021"	86	75
"1022"	86	77
"1023"	69	45
"1024"	70	45
"1025"	73	64
"1026"	74	62
"1027"	74	45
"1028"	75	46
"1029"	75	55
"1030"	75	62
"1031"	76	48
"1032"	76	60
"1033"	77	54
"1034"	77	64
"1035"	79	55
"1036"	79	65
"1037"	79	61
"1038"	80	63
"1039"	80	47
"1040"	81	45
"1041"	81	55
"1042"	80	48
"1043"	82	45
"1044"	82	51
"1045"	82	63
"1046"	83	50
"1047"	83	54
"1048"	83	55
"1049"	85	62
"1050"	85	59
"1051"	86	52
"1052"	87	61
"1053"	87	57
"1054"	87	54
"1055"	88	52
"1056"	89	52
"1057"	90	58
"1058"	71	60
"1059"	77	47
"1060"	78	55
"1061"	80	57
"1062"	83	45
"1063"	84	45
"1064"	89	52
"1065"	73	49
"1066"	83	60
"1067"	71	57
"1068"	72	49
"1069"	75	51
"1070"	76	46
"1071"	86	52
"1072"	92	52
"1073"	93	47
"1074"	94	46
"1075"	94	48
"1076"	95	58
"1077"	95	51
"1078"	95	60
"1079"	96	47
"1080"	96	52
"1081"	96	64
"1082"	97	57
"1083"	98	52
"1084"	98	64
"1085"	99	56
"1086"	99	49
"1087"	100	61
"1088"	100	53
"1089"	101	62
"1090"	102	64
"1091"	102	51
"1092"	102	49
"1093"	102	64
"1094"	104	52
"1095"	104	55
"1096"	107	60
"1097"	107	59
"1098"	109	56
"1099"	112	57
"1100"	113	57
"1101"	94	62
"1102"	98	61
"1103"	106	52
"1104"	106	65
"1105"	107	53
"1106"	94	65
"1107"	99	57
"1108"	91	60
"1109"	92	63
"1110"	92	58
"1111"	99	63
"1112"	108	64
"1113"	95	64
"1114"	96	57
"1115"	99	52
"1116"	101	49
"1117"	101	54
"1118"	105	58
"1119"	91	76
"1120"	92	75
"1121"	93	68
"1122"	93	83
"1123"	94	73
"1124"	96	85
"1125"	96	74
"1126"	97	71
"1127"	97	78
"1128"	97	72
"1129"	98	83
"1130"	98	85
"1131"	99	73
"1132"	99	77
"1133"	99	68
"1134"	99	72
"1135"	99	75
"1136"	100	80
"1137"	102	85
"1138"	102	83
"1139"	103	81
"1140"	103	82
"1141"	104	84
"1142"	104	86
"1143"	104	87
"1144"	105	77
"1145"	105	73
"1146"	106	80
"1147"	106	70
"1148"	106	79
"1149"	106	70
"1150"	107	73
"1151"	107	84
"1152"	107	83
"1153"	108	69
"1154"	109	71
"1155"	110	85
"1156"	110	82
"1157"	111	86
"1158"	112	69
"1159"	93	81
"1160"	94	81
"1161"	101	73
"1162"	102	78
"1163"	102	77
"1164"	108	74
"1165"	108	81
"1166"	110	80
"1167"	111	70
"1168"	94	71
"1169"	96	70
"1170"	96	69
"1171"	101	74
"1172"	103	78
"1173"	110	68
"1174"	96	72
"1175"	96	83
"1176"	102	75
"1177"	99	87
"1178"	99	71
"1179"	99	77
"1180"	99	78
"1181"	101	72
"1182"	104	71
"1183"	112	71
"1184"	112	74
"1185"	112	72
"1186"	92	93
"1187"	92	107
"1188"	92	97
"1189"	93	96
"1190"	93	94
"1191"	93	98
"1192"	94	89
"1193"	94	92
"1194"	95	97
"1195"	96	95
"1196"	96	105
"1197"	96	99
"1198"	97	101
"1199"	98	101
"1200"	99	109
"1201"	99	107
"1202"	99	101
"1203"	100	95
"1204"	101	100
"1205"	101	92
"1206"	102	96
"1207"	102	101
"1208"	102	108
"1209"	104	108
"1210"	104	102
"1211"	104	91
"1212"	104	97
"1213"	105	102
"1214"	105	93
"1215"	106	109
"1216"	107	95
"1217"	108	101
"1218"	108	98
"1219"	108	106
"1220"	108	98
"1221"	108	97
"1222"	108	108
"1223"	109	89
"1224"	109	90
"1225"	109	101
"1226"	110	96
"1227"	110	105
"1228"	110	101
"1229"	111	89
"1230"	112	102
"1231"	94	100
"1232"	94	104
"1233"	98	95
"1234"	99	92
"1235"	100	105
"1236"	101	91
"1237"	101	98
"1238"	103	99
"1239"	107	100
"1240"	109	92
"1241"	109	108
"1242"	92	105
"1243"	97	105
"1244"	99	105
"1245"	100	102
"1246"	102	100
"1247"	104	101
"1248"	108	102
"1249"	112	108
"1250"	113	103
"1251"	98	91
"1252"	94	101
"1253"	97	94
"1254"	99	90
"1255"	104	108
"1256"	108	103
"1257"	92	124
"1258"	92	123
"1259"	93	127
"1260"	94	116
"1261"	95	124
"1262"	95	117
"1263"	95	127
"1264"	95	119
"1265"	95	114
"1266"	96	118
"1267"	97	127
"1268"	98	120
"1269"	98	123
"1270"	98	130
"1271"	98	129
"1272"	100	123
"1273"	100	112
"1274"	101	119
"1275"	102	125
"1276"	102	115
"1277"	102	127
"1278"	102	116
"1279"	102	112
"1280"	103	124
"1281"	103	118
"1282"	103	119
"1283"	103	120
"1284"	104	112
"1285"	104	123
"1286"	105	112
"1287"	106	130
"1288"	106	117
"1289"	106	113
"1290"	106	131
"1291"	107	126
"1292"	107	128
"1293"	108	125
"1294"	108	121
"1295"	110	129
"1296"	110	130
"1297"	111	126
"1298"	112	127
"1299"	112	124
"1300"	112	112
"1301"	112	121
"1302"	113	130
"1303"	93	121
"1304"	93	116
"1305"	93	121
"1306"	95	130
"1307"	94	129
"1308"	97	116
"1309"	99	115
"1310"	100	122
"1311"	102	120
"1312"	106	127
"1313"	111	114
"1314"	94	118
"1315"	102	130
"1316"	105	122
"1317"	107	115
"1318"	112	129
"1319"	103	123
"1320"	107	114
"1321"	95	112
"1322"	99	118
"1323"	101	121
"1324"	106	121
"1325"	108	115
"1326"	109	126
"1327"	109	122
"1328"	92	144
"1329"	92	134
"1330"	93	151
"1331"	94	139
"1332"	95	144
"1333"	95	144
"1334"	96	134
"1335"	96	145
"1336"	97	136
"1337"	97	141
"1338"	98	153
"1339"	98	136
"1340"	99	144
"1341"	99	146
"1342"	99	141
"1343"	99	135
"1344"	100	152
"1345"	100	149
"1346"	101	141
"1347"	103	153
"1348"	103	143
"1349"	103	150
"1350"	104	138
"1351"	104	149
"1352"	105	143
"1353"	105	134
"1354"	106	141
"1355"	106	133
"1356"	106	144
"1357"	106	150
"1358"	107	149
"1359"	107	139
"1360"	107	137
"1361"	107	134
"1362"	107	133
"1363"	107	145
"1364"	109	151
"1365"	109	143
"1366"	109	137
"1367"	110	151
"1368"	110	150
"1369"	110	136
"1370"	112	133
"1371"	112	141
"1372"	94	148
"1373"	95	141
"1374"	96	148
"1375"	97	145
"1376"	102	154
"1377"	103	141
"1378"	107	147
"1379"	109	140
"1380"	110	148
"1381"	111	135
"1382"	93	143
"1383"	94	134
"1384"	96	151
"1385"	97	139
"1386"	98	139
"1387"	100	146
"1388"	105	153
"1389"	108	133
"1390"	100	143
"1391"	109	154
"1392"	111	153
"1393"	96	147
"1394"	92	163
"1395"	92	172
"1396"	93	174
"1397"	93	169
"1398"	94	175
"1399"	95	160
"1400"	95	162
"1401"	97	156
"1402"	97	165
"1403"	97	169
"1404"	98	160
"1405"	98	168
"1406"	98	167
"1407"	98	163
"1408"	99	161
"1409"	99	164
"1410"	100	167
"1411"	101	165
"1412"	102	163
"1413"	101	157
"1414"	102	166
"1415"	103	175
"1416"	104	167
"1417"	105	171
"1418"	107	168
"1419"	107	166
"1420"	108	175
"1421"	109	173
"1422"	109	162
"1423"	109	170
"1424"	110	163
"1425"	111	168
"1426"	111	159
"1427"	112	157
"1428"	112	163
"1429"	112	158
"1430"	113	160
"1431"	101	166
"1432"	102	161
"1433"	103	158
"1434"	103	163
"1435"	103	162
"1436"	105	164
"1437"	107	159
"1438"	107	171
"1439"	110	166
"1440"	94	167
"1441"	95	171
"1442"	97	173
"1443"	101	155
"1444"	105	174
"1445"	107	165
"1446"	109	156
"1447"	110	156
"1448"	110	175
"1449"	111	170
"1450"	93	165
"1451"	93	174
"1452"	104	173
"1453"	106	158
"1454"	108	174
"1455"	92	158
"1456"	95	159
"1457"	95	173
"1458"	96	164
"1459"	100	159
"1460"	101	171
"1461"	103	156
"1462"	106	164
"1463"	107	162
"1464"	110	172
"1465"	110	162
"1466"	112	176
"1467"	92	180
"1468"	92	197
"1469"	92	188
"1470"	93	196
"1471"	93	182
"1472"	94	180
"1473"	94	196
"1474"	94	190
"1475"	95	183
"1476"	95	195
"1477"	95	188
"1478"	95	181
"1479"	97	186
"1480"	99	183
"1481"	99	195
"1482"	100	178
"1483"	100	198
"1484"	100	182
"1485"	100	180
"1486"	100	189
"1487"	101	190
"1488"	102	196
"1489"	102	179
"1490"	102	193
"1491"	104	190
"1492"	104	185
"1493"	104	194
"1494"	107	186
"1495"	106	184
"1496"	106	191
"1497"	106	179
"1498"	107	193
"1499"	109	190
"1500"	109	187
"1501"	109	180
"1502"	109	184
"1503"	110	180
"1504"	110	184
"1505"	111	192
"1506"	112	194
"1507"	112	196
"1508"	92	184
"1509"	94	178
"1510"	96	178
"1511"	97	189
"1512"	99	184
"1513"	103	182
"1514"	105	181
"1515"	104	185
"1516"	107	197
"1517"	107	181
"1518"	110	188
"1519"	111	188
"1520"	95	191
"1521"	96	183
"1522"	98	197
"1523"	100	195
"1524"	105	179
"1525"	105	188
"1526"	94	187
"1527"	100	196
"1528"	103	190
"1529"	93	195
"1530"	97	197
"1531"	98	178
"1532"	99	181
"1533"	100	192
"1534"	105	195
"1535"	105	178
"1536"	109	196
"1537"	92	207
"1538"	93	217
"1539"	93	219
"1540"	93	212
"1541"	94	203
"1542"	94	205
"1543"	93	201
"1544"	95	207
"1545"	96	202
"1546"	96	204
"1547"	97	215
"1548"	98	211
"1549"	99	219
"1550"	99	207
"1551"	100	208
"1552"	100	206
"1553"	100	204
"1554"	101	217
"1555"	101	219
"1556"	102	213
"1557"	103	213
"1558"	104	216
"1559"	104	220
"1560"	105	216
"1561"	106	210
"1562"	106	200
"1563"	107	203
"1564"	107	200
"1565"	108	201
"1566"	109	208
"1567"	109	210
"1568"	110	216
"1569"	110	208
"1570"	110	202
"1571"	111	217
"1572"	112	216
"1573"	112	204
"1574"	112	202
"1575"	95	201
"1576"	98	205
"1577"	100	200
"1578"	108	216
"1579"	110	205
"1580"	93	214
"1581"	96	211
"1582"	102	215
"1583"	104	210
"1584"	106	206
"1585"	112	210
"1586"	112	219
"1587"	97	218
"1588"	105	218
"1589"	111	201
"1590"	106	211
"1591"	108	218
"1592"	92	221
"1593"	93	237
"1594"	93	238
"1595"	94	230
"1596"	94	227
"1597"	94	224
"1598"	94	235
"1599"	95	231
"1600"	95	223
"1601"	96	227
"1602"	96	226
"1603"	96	233
"1604"	97	227
"1605"	97	241
"1606"	99	225
"1607"	100	235
"1608"	100	238
"1609"	100	239
"1610"	102	226
"1611"	102	240
"1612"	104	223
"1613"	104	231
"1614"	106	234
"1615"	106	240
"1616"	107	223
"1617"	109	224
"1618"	109	226
"1619"	110	237
"1620"	111	241
"1621"	111	232
"1622"	112	236
"1623"	112	237
"1624"	113	235
"1625"	113	223
"1626"	93	230
"1627"	96	232
"1628"	99	222
"1629"	105	237
"1630"	108	229
"1631"	109	235
"1632"	101	224
"1633"	101	231
"1634"	103	226
"1635"	104	237
"1636"	93	223
"1637"	111	239
"1638"	101	238
"1639"	115	234
"1640"	116	226
"1641"	116	229
"1642"	116	238
"1643"	117	229
"1644"	117	223
"1645"	117	240
"1646"	119	227
"1647"	119	228
"1648"	119	232
"1649"	121	231
"1650"	121	241
"1651"	121	235
"1652"	121	223
"1653"	122	227
"1654"	123	225
"1655"	123	235
"1656"	125	226
"1657"	125	240
"1658"	127	237
"1659"	128	226
"1660"	128	230
"1661"	128	241
"1662"	130	240
