""	"X0"	"X1"
"261"	59	134
"262"	61	150
"263"	63	136
"264"	64	134
"265"	66	152
"266"	49	142
"267"	53	143
"268"	54	140
"269"	61	149
"270"	62	150
"271"	64	146
"272"	49	140
"273"	55	145
"274"	63	144
"275"	67	153
"276"	47	162
"277"	47	165
"278"	48	164
"279"	48	169
"280"	49	170
"281"	49	158
"282"	50	159
"283"	50	160
"284"	50	169
"285"	51	175
"286"	51	172
"287"	51	176
"288"	52	174
"289"	52	163
"290"	52	171
"291"	53	162
"292"	53	165
"293"	53	169
"294"	54	161
"295"	55	166
"296"	56	163
"297"	57	160
"298"	58	158
"299"	59	172
"300"	60	158
"301"	61	169
"302"	62	173
"303"	62	160
"304"	62	164
"305"	62	174
"306"	63	168
"307"	63	162
"308"	64	163
"309"	64	161
"310"	64	165
"311"	65	161
"312"	65	160
"313"	65	173
"314"	65	166
"315"	66	157
"316"	67	176
"317"	67	173
"318"	67	160
"319"	68	170
"320"	49	167
"321"	51	160
"322"	51	161
"323"	52	156
"324"	54	156
"325"	57	172
"326"	63	169
"327"	64	157
"328"	65	156
"329"	67	156
"330"	50	174
"331"	57	170
"332"	58	174
"333"	59	166
"334"	59	171
"335"	60	162
"336"	60	159
"337"	61	166
"338"	62	165
"339"	63	158
"340"	67	163
"341"	54	172
"342"	56	169
"343"	64	175
"344"	65	168
"345"	65	167
"346"	47	167
"347"	55	159
"348"	56	174
"349"	60	167
"350"	62	157
"351"	47	193
"352"	48	185
"353"	48	187
"354"	48	185
"355"	49	198
"356"	49	187
"357"	50	193
"358"	51	197
"359"	52	193
"360"	53	178
"361"	53	187
"362"	54	195
"363"	54	190
"364"	55	195
"365"	55	187
"366"	55	179
"367"	56	197
"368"	56	178
"369"	57	189
"370"	57	181
"371"	59	178
"372"	59	196
"373"	59	191
"374"	60	178
"375"	60	183
"376"	60	181
"377"	60	190
"378"	61	193
"379"	61	182
"380"	62	193
"381"	62	187
"382"	63	183
"383"	64	194
"384"	64	186
"385"	65	183
"386"	65	190
"387"	66	186
"388"	66	181
"389"	67	192
"390"	48	178
"391"	48	178
"392"	50	185
"393"	54	189
"394"	58	179
"395"	61	192
"396"	63	198
"397"	63	178
"398"	67	181
"399"	68	187
"400"	53	185
"401"	54	193
"402"	55	193
"403"	56	191
"404"	56	187
"405"	57	183
"406"	58	188
"407"	61	184
"408"	65	178
"409"	66	197
"410"	47	181
"411"	53	189
"412"	57	182
"413"	67	180
"414"	67	193
"415"	47	182
"416"	47	182
"417"	47	209
"418"	47	215
"419"	47	204
"420"	48	211
"421"	50	201
"422"	51	218
"423"	51	212
"424"	51	214
"425"	52	202
"426"	53	204
"427"	54	220
"428"	53	202
"429"	54	202
"430"	55	218
"431"	55	220
"432"	55	217
"433"	55	213
"434"	56	220
"435"	56	209
"436"	57	219
"437"	58	220
"438"	59	217
"439"	59	208
"440"	59	200
"441"	60	213
"442"	60	212
"443"	60	204
"444"	61	219
"445"	61	214
"446"	62	205
"447"	62	215
"448"	65	201
"449"	65	202
"450"	66	205
"451"	66	210
"452"	67	202
"453"	68	218
"454"	51	216
"455"	56	203
"456"	66	202
"457"	47	208
"458"	51	207
"459"	52	204
"460"	58	210
"461"	64	216
"462"	67	217
"463"	66	215
"464"	66	200
"465"	66	215
"466"	47	226
"467"	47	226
"468"	48	235
"469"	48	231
"470"	49	222
"471"	49	233
"472"	51	239
"473"	51	238
"474"	52	225
"475"	53	234
"476"	53	222
"477"	54	223
"478"	55	231
"479"	55	238
"480"	56	230
"481"	56	242
"482"	56	227
"483"	56	237
"484"	57	221
"485"	57	235
"486"	58	223
"487"	58	235
"488"	58	226
"489"	58	238
"490"	59	226
"491"	60	223
"492"	60	235
"493"	62	235
"494"	62	233
"495"	62	237
"496"	62	239
"497"	62	226
"498"	63	228
"499"	64	231
"500"	64	228
"501"	65	235
"502"	65	237
"503"	65	240
"504"	66	236
"505"	66	223
"506"	67	223
"507"	67	237
"508"	47	232
"509"	47	223
"510"	48	228
"511"	49	225
"512"	53	240
"513"	59	232
"514"	59	241
"515"	48	224
"516"	53	227
"517"	54	229
"518"	59	222
"519"	60	225
"520"	63	237
"521"	67	230
"522"	68	227
"523"	65	231
"524"	49	234
"525"	57	226
"526"	67	231
"527"	70	232
"528"	70	230
"529"	71	237
"530"	70	222
"531"	71	235
"532"	72	241
"533"	73	224
"534"	72	238
"535"	76	238
"536"	76	228
"537"	77	241
"538"	78	222
"539"	78	239
"540"	79	237
"541"	79	241
"542"	80	224
"543"	81	225
"544"	81	235
"545"	81	222
"546"	81	230
"547"	82	226
"548"	81	234
"549"	81	233
"550"	82	238
"551"	82	231
"552"	83	240
"553"	84	227
"554"	84	234
"555"	85	221
"556"	85	234
"557"	86	238
"558"	86	237
"559"	87	230
"560"	87	232
"561"	87	239
"562"	88	235
"563"	88	236
"564"	89	227
"565"	89	237
"566"	90	240
"567"	90	235
"568"	79	231
"569"	84	232
"570"	87	235
"571"	88	240
"572"	89	230
"573"	89	232
"574"	80	235
"575"	81	239
"576"	77	237
"577"	88	241
"578"	89	234
"579"	84	239
"580"	84	238
"581"	71	204
"582"	71	213
"583"	71	214
"584"	72	217
"585"	72	202
"586"	73	215
"587"	72	218
"588"	73	209
"589"	73	219
"590"	74	217
"591"	75	200
"592"	75	209
"593"	75	218
"594"	75	217
"595"	75	213
"596"	75	216
"597"	76	200
"598"	77	206
"599"	77	219
"600"	77	213
"601"	77	210
"602"	78	216
"603"	79	211
"604"	79	211
"605"	80	212
"606"	82	214
"607"	82	201
"608"	83	213
"609"	83	211
"610"	84	207
"611"	86	200
"612"	86	208
"613"	86	205
"614"	87	212
"615"	87	208
"616"	88	207
"617"	88	211
"618"	89	209
"619"	89	216
"620"	90	201
"621"	72	214
"622"	73	201
"623"	74	201
"624"	80	217
"625"	84	215
"626"	87	216
"627"	88	219
"628"	88	202
"629"	89	212
"630"	90	212
"631"	71	217
"632"	82	218
"633"	83	219
"634"	89	209
"635"	89	211
"636"	89	220
"637"	76	218
"638"	80	207
"639"	81	208
"640"	76	219
"641"	77	220
"642"	78	200
"643"	87	210
"644"	90	208
"645"	70	183
"646"	71	197
"647"	73	197
"648"	73	192
"649"	73	178
"650"	73	189
"651"	73	181
"652"	74	189
"653"	75	190
"654"	76	190
"655"	77	188
"656"	77	190
"657"	77	184
"658"	77	194
"659"	79	195
"660"	80	179
"661"	80	185
"662"	81	197
"663"	81	191
"664"	82	185
"665"	82	189
"666"	83	189
"667"	84	177
"668"	84	179
"669"	86	191
"670"	87	197
"671"	87	193
"672"	87	181
"673"	88	184
"674"	90	180
"675"	90	191
"676"	79	185
"677"	82	184
"678"	84	189
"679"	86	187
"680"	72	181
"681"	81	182
"682"	83	196
"683"	88	185
"684"	88	189
"685"	70	181
"686"	77	178
"687"	84	178
"688"	86	189
"689"	87	179
"690"	89	179
"691"	75	188
"692"	80	181
"693"	81	188
"694"	84	186
"695"	88	194
"696"	87	183
"697"	78	191
"698"	69	155
"699"	70	165
"700"	71	159
"701"	72	173
"702"	72	161
"703"	72	164
"704"	72	176
"705"	72	170
"706"	74	164
"707"	74	175
"708"	74	169
"709"	74	167
"710"	75	172
"711"	75	163
"712"	75	161
"713"	76	159
"714"	76	162
"715"	77	155
"716"	77	165
"717"	77	156
"718"	78	165
"719"	78	175
"720"	79	173
"721"	79	164
"722"	79	174
"723"	80	166
"724"	81	173
"725"	81	161
"726"	81	168
"727"	82	159
"728"	82	173
"729"	83	170
"730"	83	174
"731"	83	161
"732"	83	168
"733"	83	172
"734"	84	169
"735"	84	158
"736"	84	163
"737"	85	172
"738"	85	161
"739"	85	158
"740"	87	171
"741"	87	174
"742"	87	164
"743"	89	165
"744"	89	163
"745"	71	176
"746"	71	161
"747"	76	176
"748"	78	171
"749"	84	164
"750"	85	175
"751"	70	172
"752"	71	160
"753"	80	164
"754"	82	161
"755"	82	169
"756"	83	175
"757"	86	170
"758"	87	161
"759"	87	173
"760"	88	156
"761"	90	167
"762"	90	159
"763"	75	156
"764"	76	172
"765"	84	156
"766"	87	166
"767"	72	169
"768"	76	168
"769"	77	157
"770"	77	159
"771"	79	162
"772"	82	170
"773"	82	165
"774"	89	175
"775"	69	134
"776"	71	147
"777"	71	136
"778"	71	140
"779"	71	141
"780"	71	134
"781"	72	147
"782"	72	144
"783"	72	152
"784"	73	149
"785"	74	147
"786"	74	140
"787"	74	153
"788"	75	152
"789"	75	148
"790"	75	144
"791"	75	134
"792"	76	140
"793"	77	147
"794"	77	145
"795"	78	150
"796"	78	144
"797"	79	149
"798"	80	145
"799"	80	147
"800"	82	147
"801"	83	150
"802"	83	147
"803"	84	141
"804"	84	139
"805"	84	152
"806"	86	148
"807"	86	141
"808"	87	150
"809"	87	152
"810"	89	136
"811"	90	145
"812"	75	135
"813"	78	136
"814"	82	152
"815"	82	144
"816"	83	151
"817"	87	143
"818"	89	148
"819"	69	142
"820"	70	143
"821"	73	136
"822"	75	152
"823"	81	140
"824"	81	152
"825"	83	135
"826"	85	144
"827"	70	146
"828"	70	153
"829"	77	140
"830"	81	150
"831"	85	141
"832"	87	136
"833"	74	145
"834"	76	152
"835"	82	148
"836"	90	152
"837"	80	151
"838"	81	150
"839"	70	114
"840"	70	121
"841"	70	122
"842"	71	123
"843"	72	116
"844"	72	120
"845"	72	127
"846"	73	112
"847"	73	115
"848"	75	125
"849"	75	125
"850"	75	121
"851"	76	130
"852"	76	123
"853"	76	128
"854"	78	123
"855"	78	118
"856"	79	114
"857"	81	113
"858"	82	119
"859"	82	131
"860"	83	123
"861"	83	130
"862"	83	111
"863"	84	118
"864"	84	127
"865"	85	120
"866"	86	116
"867"	86	117
"868"	86	114
"869"	86	117
"870"	86	127
"871"	87	125
"872"	89	112
"873"	89	127
"874"	90	119
"875"	74	128
"876"	77	124
"877"	84	122
"878"	86	112
"879"	88	124
"880"	71	120
"881"	72	122
"882"	77	113
"883"	77	120
"884"	77	123
"885"	83	126
"886"	84	116
"887"	90	131
"888"	79	126
"889"	70	113
"890"	80	113
"891"	70	100
"892"	70	108
"893"	70	105
"894"	71	107
"895"	73	101
"896"	74	90
"897"	75	90
"898"	75	95
"899"	77	92
"900"	77	89
"901"	77	100
"902"	80	100
"903"	80	102
"904"	81	94
"905"	81	98
"906"	82	94
"907"	83	90
"908"	84	102
"909"	84	109
"910"	84	99
"911"	85	93
"912"	86	107
"913"	87	97
"914"	87	109
"915"	89	93
"916"	89	94
"917"	90	104
"918"	90	109
"919"	70	91
"920"	73	96
"921"	73	109
"922"	77	109
"923"	80	92
"924"	81	103
"925"	82	97
"926"	84	108
"927"	86	96
"928"	90	94
"929"	71	94
"930"	73	95
"931"	77	95
"932"	77	99
"933"	81	109
"934"	83	100
"935"	83	105
"936"	86	97
"937"	78	94
"938"	86	99
"939"	86	91
"940"	88	95
"941"	69	87
"942"	70	76
"943"	70	72
"944"	71	77
"945"	72	74
"946"	72	76
"947"	73	85
"948"	77	67
"949"	79	76
"950"	81	82
"951"	81	71
"952"	82	69
"953"	82	73
"954"	82	85
"955"	83	68
"956"	84	77
"957"	84	70
"958"	85	70
"959"	86	77
"960"	86	85
"961"	87	69
"962"	90	82
"963"	90	79
"964"	90	74
"965"	69	73
"966"	73	70
"967"	77	73
"968"	84	85
"969"	88	80
"970"	89	67
"971"	89	83
"972"	75	84
"973"	76	72
"974"	75	75
"975"	79	75
"976"	80	75
"977"	87	71
"978"	84	69
"979"	85	85
"980"	69	52
"981"	69	63
"982"	70	60
"983"	71	60
"984"	71	62
"985"	72	60
"986"	73	55
"987"	73	52
"988"	73	58
"989"	75	54
"990"	75	51
"991"	76	64
"992"	76	65
"993"	76	50
"994"	76	65
"995"	76	56
"996"	78	52
"997"	78	47
"998"	80	53
"999"	81	51
"1000"	82	64
"1001"	83	48
"1002"	83	57
"1003"	83	53
"1004"	84	51
"1005"	85	56
"1006"	85	63
"1007"	85	57
"1008"	86	61
"1009"	86	47
"1010"	86	64
"1011"	87	55
"1012"	88	46
"1013"	89	62
"1014"	89	58
"1015"	89	65
"1016"	90	66
"1017"	71	53
"1018"	71	52
"1019"	73	45
"1020"	79	51
"1021"	80	58
"1022"	80	52
"1023"	81	46
"1024"	78	57
"1025"	81	65
"1026"	85	59
"1027"	72	63
"1028"	73	64
"1029"	75	45
"1030"	76	52
"1031"	92	54
"1032"	93	57
"1033"	93	63
"1034"	95	54
"1035"	95	58
"1036"	95	50
"1037"	95	60
"1038"	97	64
"1039"	98	45
"1040"	98	56
"1041"	100	57
"1042"	102	65
"1043"	102	54
"1044"	103	47
"1045"	105	61
"1046"	106	57
"1047"	106	60
"1048"	106	53
"1049"	107	57
"1050"	108	54
"1051"	108	62
"1052"	108	48
"1053"	109	64
"1054"	109	65
"1055"	109	61
"1056"	110	60
"1057"	110	54
"1058"	111	57
"1059"	111	49
"1060"	111	52
"1061"	112	64
"1062"	95	45
"1063"	99	61
"1064"	105	64
"1065"	112	49
"1066"	93	52
"1067"	98	55
"1068"	103	66
"1069"	109	52
"1070"	104	56
"1071"	95	47
"1072"	96	56
"1073"	99	64
"1074"	109	60
"1075"	110	59
"1076"	111	63
"1077"	92	70
"1078"	93	69
"1079"	94	68
"1080"	94	88
"1081"	97	78
"1082"	97	69
"1083"	97	85
"1084"	98	87
"1085"	98	82
"1086"	99	86
"1087"	99	78
"1088"	100	86
"1089"	101	76
"1090"	102	82
"1091"	101	78
"1092"	102	81
"1093"	103	81
"1094"	103	74
"1095"	103	87
"1096"	104	69
"1097"	105	78
"1098"	105	72
"1099"	106	78
"1100"	106	68
"1101"	107	71
"1102"	107	68
"1103"	107	83
"1104"	108	69
"1105"	108	81
"1106"	110	76
"1107"	111	70
"1108"	112	70
"1109"	112	75
"1110"	112	86
"1111"	113	83
"1112"	93	80
"1113"	94	75
"1114"	96	68
"1115"	99	71
"1116"	101	87
"1117"	101	71
"1118"	103	85
"1119"	105	82
"1120"	106	75
"1121"	106	85
"1122"	108	74
"1123"	111	87
"1124"	94	85
"1125"	96	85
"1126"	102	87
"1127"	110	87
"1128"	111	75
"1129"	112	83
"1130"	113	79
"1131"	95	73
"1132"	96	73
"1133"	97	72
"1134"	103	75
"1135"	106	84
"1136"	109	74
"1137"	92	95
"1138"	92	107
"1139"	92	90
"1140"	95	92
"1141"	95	89
"1142"	95	106
"1143"	97	105
"1144"	99	101
"1145"	99	108
"1146"	99	91
"1147"	100	94
"1148"	101	96
"1149"	101	95
"1150"	102	94
"1151"	102	102
"1152"	102	97
"1153"	102	101
"1154"	102	92
"1155"	103	89
"1156"	103	91
"1157"	104	102
"1158"	104	100
"1159"	105	105
"1160"	106	91
"1161"	106	109
"1162"	108	109
"1163"	108	99
"1164"	108	90
"1165"	109	105
"1166"	110	100
"1167"	110	95
"1168"	110	90
"1169"	111	98
"1170"	112	104
"1171"	94	98
"1172"	96	103
"1173"	98	95
"1174"	100	101
"1175"	104	103
"1176"	104	98
"1177"	107	95
"1178"	108	95
"1179"	94	101
"1180"	95	102
"1181"	95	107
"1182"	99	106
"1183"	106	95
"1184"	108	91
"1185"	110	108
"1186"	107	97
"1187"	93	90
"1188"	102	107
"1189"	106	91
"1190"	112	101
"1191"	92	131
"1192"	93	127
"1193"	93	120
"1194"	94	117
"1195"	95	114
"1196"	96	124
"1197"	96	113
"1198"	97	124
"1199"	97	118
"1200"	97	116
"1201"	98	129
"1202"	98	125
"1203"	99	119
"1204"	100	129
"1205"	101	120
"1206"	101	125
"1207"	101	129
"1208"	103	113
"1209"	104	130
"1210"	105	131
"1211"	106	119
"1212"	106	114
"1213"	107	126
"1214"	108	119
"1215"	108	115
"1216"	109	112
"1217"	109	130
"1218"	109	131
"1219"	110	118
"1220"	110	122
"1221"	110	113
"1222"	110	126
"1223"	111	130
"1224"	111	118
"1225"	112	122
"1226"	112	117
"1227"	113	124
"1228"	93	130
"1229"	94	131
"1230"	96	127
"1231"	99	122
"1232"	101	124
"1233"	103	115
"1234"	108	119
"1235"	110	124
"1236"	105	121
"1237"	104	112
"1238"	105	113
"1239"	109	127
"1240"	111	114
"1241"	93	121
"1242"	98	115
"1243"	100	127
"1244"	102	122
"1245"	102	112
"1246"	93	150
"1247"	93	148
"1248"	92	134
"1249"	93	146
"1250"	94	137
"1251"	94	145
"1252"	94	152
"1253"	94	154
"1254"	95	150
"1255"	95	137
"1256"	96	139
"1257"	96	152
"1258"	97	148
"1259"	98	140
"1260"	98	153
"1261"	99	140
"1262"	101	144
"1263"	99	138
"1264"	101	147
"1265"	101	150
"1266"	102	140
"1267"	102	137
"1268"	102	152
"1269"	103	133
"1270"	103	148
"1271"	104	136
"1272"	105	144
"1273"	104	150
"1274"	106	146
"1275"	106	135
"1276"	107	152
"1277"	109	139
"1278"	109	135
"1279"	109	140
"1280"	110	144
"1281"	110	136
"1282"	111	138
"1283"	113	154
"1284"	93	135
"1285"	95	143
"1286"	97	144
"1287"	107	137
"1288"	96	142
"1289"	98	136
"1290"	99	153
"1291"	104	141
"1292"	109	153
"1293"	112	146
"1294"	99	145
"1295"	107	140
"1296"	112	149
"1297"	106	152
"1298"	93	165
"1299"	93	167
"1300"	93	158
"1301"	94	166
"1302"	94	171
"1303"	95	156
"1304"	96	163
"1305"	97	167
"1306"	97	170
"1307"	98	174
"1308"	98	173
"1309"	99	163
"1310"	100	160
"1311"	102	167
"1312"	102	173
"1313"	103	165
"1314"	103	162
"1315"	103	156
"1316"	103	170
"1317"	104	161
"1318"	105	165
"1319"	105	157
"1320"	106	166
"1321"	106	162
"1322"	108	165
"1323"	108	160
"1324"	108	174
"1325"	108	172
"1326"	109	169
"1327"	109	173
"1328"	110	171
"1329"	110	165
"1330"	111	160
"1331"	112	156
"1332"	112	169
"1333"	112	167
"1334"	112	160
"1335"	93	173
"1336"	97	166
"1337"	99	168
"1338"	106	163
"1339"	109	161
"1340"	110	173
"1341"	93	172
"1342"	94	158
"1343"	96	156
"1344"	96	165
"1345"	96	175
"1346"	97	156
"1347"	101	162
"1348"	105	158
"1349"	107	175
"1350"	108	162
"1351"	110	167
"1352"	98	157
"1353"	99	170
"1354"	100	172
"1355"	102	166
"1356"	99	175
"1357"	101	160
"1358"	110	164
"1359"	113	171
"1360"	93	192
"1361"	94	192
"1362"	94	183
"1363"	95	180
"1364"	96	182
"1365"	97	178
"1366"	97	181
"1367"	97	183
"1368"	97	179
"1369"	98	185
"1370"	98	195
"1371"	98	189
"1372"	99	193
"1373"	99	189
"1374"	99	178
"1375"	100	195
"1376"	101	195
"1377"	101	183
"1378"	102	192
"1379"	102	184
"1380"	103	192
"1381"	103	195
"1382"	104	190
"1383"	104	186
"1384"	104	195
"1385"	105	188
"1386"	106	180
"1387"	106	191
"1388"	107	191
"1389"	107	180
"1390"	108	181
"1391"	109	178
"1392"	109	180
"1393"	109	196
"1394"	110	178
"1395"	111	180
"1396"	112	192
"1397"	112	194
"1398"	94	190
"1399"	95	194
"1400"	96	194
"1401"	97	196
"1402"	98	181
"1403"	99	184
"1404"	106	194
"1405"	110	186
"1406"	99	196
"1407"	104	189
"1408"	105	194
"1409"	111	178
"1410"	112	188
"1411"	93	182
"1412"	94	182
"1413"	108	193
"1414"	109	185
"1415"	100	180
"1416"	92	217
"1417"	93	212
"1418"	93	216
"1419"	93	204
"1420"	94	199
"1421"	96	200
"1422"	95	219
"1423"	95	213
"1424"	95	216
"1425"	96	220
"1426"	97	209
"1427"	98	207
"1428"	98	202
"1429"	98	216
"1430"	100	204
"1431"	100	212
"1432"	101	219
"1433"	101	217
"1434"	102	219
"1435"	102	203
"1436"	103	208
"1437"	104	219
"1438"	103	215
"1439"	104	210
"1440"	104	216
"1441"	106	206
"1442"	106	211
"1443"	106	216
"1444"	107	211
"1445"	108	212
"1446"	109	215
"1447"	110	212
"1448"	110	203
"1449"	111	217
"1450"	112	209
"1451"	112	205
"1452"	113	216
"1453"	113	217
"1454"	98	211
"1455"	100	216
"1456"	103	219
"1457"	105	203
"1458"	110	208
"1459"	101	211
"1460"	105	202
"1461"	107	201
"1462"	104	204
"1463"	104	203
"1464"	93	206
"1465"	94	207
"1466"	96	206
"1467"	97	217
"1468"	108	209
"1469"	111	202
"1470"	92	209
"1471"	92	222
"1472"	93	240
"1473"	93	236
"1474"	93	224
"1475"	93	230
"1476"	95	227
"1477"	96	222
"1478"	97	239
"1479"	96	241
"1480"	97	237
"1481"	98	239
"1482"	99	226
"1483"	100	226
"1484"	102	231
"1485"	103	226
"1486"	103	236
"1487"	103	222
"1488"	103	227
"1489"	104	232
"1490"	104	238
"1491"	105	224
"1492"	107	239
"1493"	106	235
"1494"	107	241
"1495"	107	227
"1496"	107	233
"1497"	108	235
"1498"	108	239
"1499"	110	240
"1500"	110	227
"1501"	111	241
"1502"	112	234
"1503"	112	240
"1504"	113	241
"1505"	92	240
"1506"	104	242
"1507"	105	236
"1508"	112	230
"1509"	94	233
"1510"	100	238
"1511"	101	232
"1512"	107	233
"1513"	100	230
"1514"	103	241
"1515"	105	227
"1516"	95	231
"1517"	106	227
"1518"	109	236
"1519"	112	234
"1520"	98	241
"1521"	116	236
"1522"	117	226
"1523"	116	239
"1524"	116	241
"1525"	116	235
"1526"	117	230
"1527"	118	226
"1528"	118	226
"1529"	119	227
"1530"	119	222
"1531"	119	232
"1532"	120	240
"1533"	121	227
"1534"	122	222
"1535"	123	242
"1536"	123	227
"1537"	125	227
"1538"	126	227
"1539"	126	237
"1540"	127	241
"1541"	127	237
"1542"	127	235
"1543"	128	235
"1544"	128	227
"1545"	129	240
"1546"	130	227
"1547"	130	240
"1548"	130	223
"1549"	130	235
"1550"	130	232
"1551"	131	223
"1552"	132	227
"1553"	132	240
"1554"	134	237
"1555"	135	234
"1556"	119	239
"1557"	119	230
"1558"	125	223
"1559"	125	240
"1560"	131	237
"1561"	116	223
"1562"	120	222
"1563"	121	231
"1564"	122	223
"1565"	125	233
"1566"	127	233
"1567"	129	241
"1568"	134	241
"1569"	124	232
"1570"	129	232
"1571"	133	227
"1572"	122	231
"1573"	123	231
"1574"	124	238
"1575"	134	225
"1576"	134	227
"1577"	114	202
"1578"	115	217
"1579"	115	220
"1580"	116	207
"1581"	116	217
"1582"	116	214
"1583"	117	212
"1584"	117	214
"1585"	118	203
"1586"	118	209
"1587"	118	215
"1588"	120	217
"1589"	120	204
"1590"	122	211
"1591"	122	199
"1592"	123	217
"1593"	123	200
"1594"	124	200
"1595"	124	210
"1596"	124	206
"1597"	125	204
"1598"	125	206
"1599"	125	211
"1600"	126	219
"1601"	126	209
"1602"	127	214
"1603"	128	205
"1604"	128	214
"1605"	128	206
"1606"	130	215
"1607"	130	201
"1608"	130	199
"1609"	131	200
"1610"	132	210
"1611"	133	210
"1612"	133	202
"1613"	133	205
"1614"	133	214
"1615"	134	210
"1616"	135	214
"1617"	136	211
"1618"	115	205
"1619"	115	202
"1620"	117	205
"1621"	126	212
"1622"	128	219
"1623"	129	201
"1624"	130	207
"1625"	118	220
"1626"	123	215
"1627"	125	200
"1628"	132	204
"1629"	117	213
"1630"	131	215
"1631"	116	179
"1632"	117	184
"1633"	117	197
"1634"	117	193
"1635"	117	192
"1636"	117	190
"1637"	118	191
"1638"	119	192
"1639"	120	188
"1640"	120	184
"1641"	122	184
"1642"	122	181
"1643"	122	190
"1644"	122	185
"1645"	122	192
"1646"	123	198
"1647"	123	181
"1648"	124	186
"1649"	125	190
"1650"	125	196
"1651"	127	194
"1652"	127	180
"1653"	128	191
"1654"	128	189
"1655"	129	194
"1656"	128	184
"1657"	130	186
"1658"	131	191
"1659"	131	185
"1660"	131	181
"1661"	131	182
"1662"	133	192
