""	"X0"	"X1"
"214"	47	120
"215"	49	119
"216"	51	123
"217"	55	127
"218"	57	116
"219"	57	128
"220"	59	111
"221"	61	112
"222"	62	114
"223"	48	111
"224"	48	116
"225"	50	123
"226"	64	124
"227"	66	123
"228"	46	150
"229"	47	134
"230"	47	146
"231"	47	140
"232"	48	139
"233"	49	147
"234"	49	134
"235"	49	145
"236"	50	143
"237"	52	152
"238"	52	148
"239"	52	147
"240"	52	146
"241"	52	136
"242"	52	133
"243"	52	141
"244"	53	153
"245"	54	144
"246"	54	150
"247"	55	140
"248"	56	146
"249"	59	139
"250"	59	136
"251"	59	151
"252"	59	149
"253"	61	135
"254"	61	150
"255"	61	152
"256"	62	137
"257"	62	143
"258"	62	134
"259"	63	143
"260"	63	153
"261"	64	142
"262"	64	137
"263"	65	144
"264"	65	151
"265"	65	146
"266"	66	147
"267"	66	143
"268"	48	144
"269"	51	144
"270"	52	139
"271"	54	148
"272"	57	143
"273"	57	145
"274"	65	150
"275"	63	146
"276"	49	141
"277"	50	141
"278"	50	150
"279"	53	138
"280"	55	142
"281"	55	139
"282"	56	150
"283"	57	137
"284"	58	141
"285"	63	136
"286"	65	137
"287"	47	163
"288"	48	160
"289"	48	160
"290"	49	169
"291"	49	157
"292"	50	159
"293"	52	167
"294"	51	172
"295"	53	158
"296"	53	168
"297"	54	173
"298"	55	165
"299"	55	157
"300"	55	161
"301"	56	163
"302"	56	174
"303"	56	168
"304"	58	159
"305"	58	170
"306"	58	167
"307"	59	173
"308"	60	174
"309"	60	162
"310"	61	172
"311"	61	157
"312"	62	163
"313"	62	169
"314"	62	170
"315"	63	166
"316"	64	159
"317"	64	164
"318"	64	167
"319"	64	172
"320"	64	160
"321"	65	166
"322"	66	163
"323"	66	169
"324"	66	158
"325"	67	167
"326"	67	169
"327"	68	164
"328"	50	170
"329"	52	163
"330"	53	161
"331"	59	166
"332"	62	166
"333"	47	172
"334"	48	166
"335"	50	174
"336"	51	175
"337"	54	175
"338"	58	175
"339"	62	171
"340"	64	175
"341"	51	157
"342"	50	161
"343"	55	164
"344"	56	156
"345"	60	161
"346"	64	173
"347"	66	169
"348"	67	171
"349"	63	155
"350"	47	194
"351"	47	188
"352"	48	197
"353"	48	184
"354"	49	191
"355"	49	190
"356"	50	187
"357"	50	185
"358"	51	179
"359"	51	191
"360"	51	183
"361"	52	194
"362"	52	190
"363"	53	196
"364"	53	186
"365"	53	191
"366"	54	187
"367"	56	188
"368"	56	192
"369"	56	189
"370"	57	191
"371"	57	188
"372"	57	189
"373"	58	183
"374"	59	196
"375"	59	189
"376"	59	179
"377"	60	180
"378"	60	185
"379"	61	193
"380"	61	191
"381"	61	198
"382"	62	196
"383"	62	182
"384"	63	194
"385"	63	196
"386"	64	182
"387"	65	180
"388"	65	196
"389"	66	190
"390"	66	180
"391"	67	197
"392"	51	185
"393"	54	182
"394"	55	180
"395"	57	196
"396"	64	192
"397"	55	179
"398"	57	179
"399"	64	190
"400"	58	178
"401"	66	183
"402"	47	187
"403"	47	179
"404"	51	185
"405"	57	191
"406"	60	183
"407"	60	187
"408"	62	179
"409"	61	194
"410"	66	197
"411"	47	214
"412"	47	213
"413"	47	217
"414"	48	208
"415"	49	213
"416"	49	205
"417"	49	203
"418"	49	204
"419"	49	219
"420"	49	201
"421"	50	217
"422"	51	205
"423"	51	213
"424"	52	209
"425"	52	210
"426"	53	202
"427"	52	215
"428"	54	200
"429"	55	216
"430"	55	215
"431"	55	212
"432"	56	216
"433"	57	210
"434"	57	204
"435"	58	207
"436"	58	213
"437"	58	206
"438"	61	213
"439"	62	210
"440"	62	203
"441"	62	207
"442"	62	212
"443"	63	206
"444"	63	212
"445"	64	210
"446"	64	215
"447"	66	201
"448"	51	207
"449"	59	204
"450"	64	205
"451"	65	218
"452"	67	207
"453"	50	210
"454"	51	211
"455"	51	216
"456"	52	199
"457"	53	213
"458"	54	205
"459"	64	201
"460"	67	208
"461"	53	201
"462"	59	200
"463"	63	205
"464"	66	210
"465"	47	211
"466"	47	201
"467"	52	203
"468"	53	210
"469"	53	213
"470"	54	209
"471"	54	214
"472"	54	212
"473"	56	206
"474"	61	217
"475"	62	219
"476"	63	209
"477"	66	217
"478"	66	213
"479"	67	205
"480"	47	230
"481"	47	224
"482"	48	223
"483"	47	226
"484"	48	224
"485"	48	229
"486"	49	232
"487"	50	226
"488"	50	241
"489"	51	224
"490"	51	239
"491"	51	222
"492"	52	233
"493"	52	227
"494"	53	237
"495"	55	227
"496"	55	236
"497"	56	233
"498"	57	222
"499"	57	237
"500"	58	226
"501"	58	238
"502"	59	228
"503"	59	233
"504"	60	242
"505"	61	236
"506"	60	232
"507"	62	228
"508"	62	224
"509"	62	222
"510"	62	226
"511"	62	232
"512"	64	237
"513"	66	225
"514"	67	233
"515"	67	228
"516"	67	226
"517"	67	225
"518"	68	240
"519"	52	238
"520"	52	226
"521"	56	230
"522"	59	240
"523"	59	237
"524"	59	225
"525"	65	238
"526"	66	228
"527"	67	241
"528"	47	236
"529"	51	237
"530"	54	236
"531"	55	232
"532"	58	228
"533"	65	225
"534"	65	226
"535"	67	223
"536"	61	229
"537"	65	233
"538"	47	232
"539"	52	224
"540"	56	224
"541"	57	222
"542"	59	224
"543"	61	235
"544"	64	239
"545"	68	241
"546"	69	226
"547"	69	223
"548"	70	235
"549"	70	229
"550"	71	233
"551"	71	222
"552"	71	235
"553"	71	232
"554"	72	228
"555"	72	227
"556"	72	240
"557"	73	235
"558"	73	223
"559"	73	238
"560"	74	238
"561"	75	230
"562"	75	235
"563"	75	240
"564"	77	240
"565"	77	229
"566"	77	235
"567"	78	233
"568"	79	239
"569"	78	241
"570"	79	242
"571"	80	226
"572"	80	222
"573"	81	230
"574"	83	226
"575"	84	233
"576"	84	240
"577"	85	224
"578"	86	235
"579"	86	227
"580"	86	225
"581"	86	238
"582"	87	237
"583"	87	223
"584"	87	237
"585"	88	230
"586"	88	242
"587"	88	231
"588"	89	226
"589"	76	239
"590"	77	242
"591"	82	237
"592"	70	238
"593"	72	223
"594"	72	230
"595"	74	234
"596"	78	236
"597"	81	230
"598"	83	230
"599"	85	226
"600"	90	233
"601"	82	222
"602"	72	240
"603"	76	227
"604"	82	239
"605"	86	234
"606"	70	211
"607"	70	207
"608"	71	208
"609"	71	219
"610"	71	200
"611"	71	218
"612"	71	205
"613"	76	201
"614"	77	207
"615"	77	212
"616"	77	211
"617"	78	206
"618"	80	200
"619"	80	204
"620"	81	207
"621"	82	219
"622"	83	201
"623"	83	199
"624"	84	209
"625"	84	217
"626"	85	207
"627"	85	202
"628"	85	210
"629"	86	220
"630"	86	213
"631"	88	217
"632"	88	211
"633"	88	218
"634"	89	199
"635"	89	209
"636"	70	212
"637"	73	201
"638"	73	201
"639"	75	203
"640"	79	214
"641"	82	216
"642"	88	204
"643"	88	214
"644"	88	206
"645"	78	205
"646"	82	205
"647"	82	212
"648"	70	212
"649"	82	202
"650"	88	209
"651"	77	219
"652"	72	193
"653"	72	185
"654"	72	191
"655"	72	194
"656"	72	186
"657"	72	187
"658"	73	182
"659"	73	180
"660"	75	186
"661"	75	184
"662"	75	180
"663"	77	193
"664"	78	189
"665"	77	183
"666"	77	180
"667"	78	191
"668"	79	178
"669"	78	195
"670"	79	183
"671"	80	186
"672"	81	196
"673"	81	194
"674"	82	191
"675"	82	185
"676"	83	196
"677"	84	194
"678"	85	186
"679"	86	179
"680"	86	186
"681"	87	189
"682"	88	187
"683"	89	188
"684"	89	197
"685"	90	193
"686"	90	195
"687"	72	184
"688"	73	178
"689"	75	178
"690"	84	183
"691"	70	178
"692"	81	179
"693"	81	189
"694"	81	190
"695"	82	187
"696"	85	189
"697"	87	184
"698"	89	181
"699"	90	191
"700"	73	193
"701"	79	184
"702"	86	196
"703"	88	192
"704"	88	196
"705"	88	191
"706"	73	184
"707"	75	193
"708"	75	189
"709"	75	195
"710"	77	191
"711"	80	193
"712"	83	177
"713"	89	194
"714"	90	195
"715"	69	168
"716"	69	155
"717"	70	168
"718"	71	169
"719"	71	158
"720"	72	167
"721"	73	175
"722"	73	173
"723"	74	169
"724"	74	164
"725"	74	162
"726"	75	170
"727"	76	168
"728"	77	168
"729"	77	157
"730"	77	161
"731"	77	160
"732"	78	170
"733"	78	157
"734"	78	168
"735"	79	163
"736"	80	162
"737"	81	157
"738"	81	157
"739"	81	164
"740"	81	171
"741"	83	168
"742"	83	158
"743"	86	168
"744"	87	174
"745"	88	161
"746"	88	174
"747"	89	159
"748"	89	169
"749"	90	163
"750"	90	162
"751"	70	164
"752"	71	175
"753"	72	161
"754"	79	170
"755"	81	159
"756"	82	161
"757"	85	162
"758"	86	155
"759"	88	159
"760"	73	160
"761"	75	156
"762"	75	159
"763"	78	162
"764"	83	175
"765"	84	164
"766"	73	166
"767"	79	164
"768"	80	174
"769"	82	156
"770"	86	166
"771"	89	173
"772"	69	162
"773"	79	162
"774"	80	167
"775"	81	169
"776"	83	166
"777"	85	158
"778"	85	168
"779"	86	173
"780"	88	171
"781"	89	167
"782"	69	148
"783"	69	137
"784"	71	142
"785"	72	149
"786"	73	135
"787"	74	153
"788"	74	150
"789"	74	143
"790"	75	151
"791"	76	138
"792"	77	146
"793"	79	143
"794"	79	140
"795"	79	150
"796"	79	147
"797"	82	143
"798"	82	140
"799"	82	134
"800"	82	149
"801"	84	143
"802"	86	144
"803"	86	135
"804"	86	152
"805"	86	150
"806"	87	133
"807"	87	141
"808"	87	147
"809"	87	138
"810"	88	145
"811"	89	132
"812"	89	137
"813"	89	150
"814"	89	147
"815"	70	150
"816"	70	140
"817"	71	145
"818"	71	150
"819"	76	135
"820"	80	137
"821"	81	150
"822"	83	146
"823"	84	136
"824"	88	149
"825"	75	146
"826"	77	137
"827"	78	147
"828"	79	151
"829"	88	135
"830"	72	144
"831"	72	139
"832"	82	152
"833"	88	153
"834"	90	140
"835"	72	140
"836"	76	148
"837"	77	141
"838"	77	139
"839"	79	143
"840"	83	143
"841"	89	139
"842"	71	121
"843"	71	123
"844"	72	113
"845"	72	118
"846"	73	129
"847"	73	123
"848"	74	121
"849"	74	111
"850"	73	129
"851"	74	125
"852"	75	127
"853"	75	123
"854"	77	120
"855"	78	117
"856"	78	122
"857"	79	111
"858"	79	130
"859"	79	113
"860"	79	125
"861"	80	127
"862"	81	124
"863"	81	119
"864"	81	122
"865"	83	112
"866"	85	124
"867"	85	126
"868"	86	114
"869"	86	111
"870"	86	115
"871"	86	124
"872"	88	125
"873"	88	129
"874"	89	123
"875"	89	111
"876"	74	127
"877"	76	124
"878"	78	120
"879"	78	121
"880"	79	120
"881"	87	116
"882"	88	118
"883"	71	129
"884"	73	116
"885"	73	131
"886"	73	119
"887"	76	128
"888"	82	129
"889"	81	116
"890"	84	128
"891"	86	119
"892"	86	120
"893"	69	114
"894"	70	113
"895"	76	113
"896"	78	130
"897"	79	128
"898"	80	117
"899"	82	113
"900"	84	123
"901"	86	113
"902"	88	120
"903"	70	90
"904"	71	99
"905"	71	105
"906"	71	107
"907"	71	90
"908"	71	92
"909"	71	96
"910"	73	102
"911"	72	100
"912"	73	97
"913"	74	95
"914"	74	104
"915"	75	95
"916"	75	92
"917"	75	89
"918"	76	98
"919"	77	109
"920"	78	98
"921"	78	107
"922"	79	110
"923"	79	96
"924"	79	109
"925"	80	105
"926"	80	97
"927"	82	91
"928"	82	93
"929"	82	99
"930"	83	108
"931"	83	95
"932"	85	107
"933"	85	109
"934"	85	92
"935"	85	97
"936"	85	103
"937"	86	96
"938"	86	93
"939"	87	99
"940"	88	98
"941"	88	89
"942"	88	107
"943"	89	101
"944"	89	94
"945"	89	105
"946"	71	97
"947"	74	92
"948"	75	103
"949"	75	93
"950"	77	97
"951"	78	90
"952"	86	101
"953"	88	93
"954"	75	97
"955"	76	89
"956"	77	95
"957"	78	92
"958"	79	96
"959"	79	100
"960"	86	93
"961"	87	96
"962"	90	97
"963"	84	105
"964"	74	100
"965"	79	102
"966"	80	103
"967"	81	92
"968"	82	107
"969"	83	102
"970"	84	98
"971"	85	100
"972"	87	99
"973"	70	73
"974"	69	74
"975"	70	84
"976"	70	79
"977"	70	82
"978"	70	76
"979"	71	74
"980"	71	69
"981"	71	87
"982"	72	76
"983"	72	67
"984"	72	74
"985"	72	72
"986"	72	69
"987"	72	71
"988"	74	83
"989"	74	80
"990"	75	71
"991"	75	77
"992"	77	82
"993"	77	87
"994"	77	86
"995"	78	80
"996"	79	75
"997"	79	70
"998"	79	73
"999"	80	83
"1000"	80	72
"1001"	80	80
"1002"	80	78
"1003"	83	80
"1004"	83	86
"1005"	84	82
"1006"	83	84
"1007"	83	72
"1008"	85	86
"1009"	86	72
"1010"	86	86
"1011"	86	76
"1012"	86	68
"1013"	87	84
"1014"	87	83
"1015"	87	78
"1016"	88	69
"1017"	88	74
"1018"	89	78
"1019"	89	81
"1020"	90	83
"1021"	90	73
"1022"	90	79
"1023"	90	75
"1024"	90	77
"1025"	91	80
"1026"	70	68
"1027"	72	79
"1028"	76	69
"1029"	78	74
"1030"	73	71
"1031"	77	73
"1032"	80	85
"1033"	86	67
"1034"	88	77
"1035"	89	83
"1036"	90	67
"1037"	69	70
"1038"	82	85
"1039"	72	80
"1040"	75	84
"1041"	76	68
"1042"	79	86
"1043"	84	77
"1044"	84	68
"1045"	84	67
"1046"	71	54
"1047"	73	60
"1048"	75	56
"1049"	75	57
"1050"	76	58
"1051"	76	59
"1052"	77	53
"1053"	78	58
"1054"	78	62
"1055"	78	54
"1056"	79	58
"1057"	80	58
"1058"	81	61
"1059"	81	62
"1060"	81	57
"1061"	82	64
"1062"	82	52
"1063"	82	56
"1064"	82	60
"1065"	84	52
"1066"	84	60
"1067"	85	55
"1068"	86	51
"1069"	87	57
"1070"	87	58
"1071"	88	53
"1072"	88	63
"1073"	89	65
"1074"	89	62
"1075"	90	61
"1076"	90	63
"1077"	70	60
"1078"	73	63
"1079"	76	65
"1080"	79	65
"1081"	88	61
"1082"	75	65
"1083"	75	64
"1084"	77	56
"1085"	79	52
"1086"	84	58
"1087"	84	64
"1088"	89	51
"1089"	74	54
"1090"	74	55
"1091"	79	55
"1092"	80	51
"1093"	83	54
"1094"	93	64
"1095"	94	54
"1096"	94	59
"1097"	95	58
"1098"	94	56
"1099"	95	61
"1100"	95	63
"1101"	96	53
"1102"	97	59
"1103"	97	54
"1104"	98	59
"1105"	98	61
"1106"	100	60
"1107"	100	62
"1108"	101	63
"1109"	101	55
"1110"	102	56
"1111"	102	64
"1112"	103	60
"1113"	103	63
"1114"	103	57
"1115"	105	60
"1116"	105	62
"1117"	107	59
"1118"	107	63
"1119"	108	56
"1120"	108	56
"1121"	109	62
"1122"	110	62
"1123"	109	58
"1124"	110	60
"1125"	113	62
"1126"	92	62
"1127"	96	57
"1128"	99	56
"1129"	99	56
"1130"	101	49
"1131"	102	53
"1132"	105	52
"1133"	105	64
"1134"	108	52
"1135"	109	55
"1136"	106	65
"1137"	111	63
"1138"	111	59
"1139"	93	64
"1140"	99	53
"1141"	100	50
"1142"	101	51
"1143"	102	50
"1144"	93	58
"1145"	97	55
"1146"	100	59
"1147"	100	56
"1148"	103	52
"1149"	113	56
"1150"	93	78
"1151"	94	81
"1152"	95	85
"1153"	95	75
"1154"	96	80
"1155"	97	67
"1156"	99	84
"1157"	99	82
"1158"	99	74
"1159"	100	82
"1160"	100	73
"1161"	100	68
"1162"	100	70
"1163"	100	79
"1164"	101	82
"1165"	101	83
"1166"	101	75
"1167"	103	81
"1168"	103	69
"1169"	103	72
"1170"	103	70
"1171"	104	72
"1172"	104	86
"1173"	104	78
"1174"	104	79
"1175"	104	69
"1176"	104	76
"1177"	105	82
"1178"	106	85
"1179"	106	86
"1180"	106	71
"1181"	106	73
"1182"	107	79
"1183"	107	73
"1184"	108	78
"1185"	108	84
"1186"	108	75
"1187"	109	75
"1188"	109	72
"1189"	110	76
"1190"	110	83
"1191"	110	70
"1192"	110	86
"1193"	111	79
"1194"	112	74
"1195"	111	68
"1196"	92	68
"1197"	92	74
"1198"	93	81
"1199"	94	76
"1200"	97	77
"1201"	97	75
"1202"	97	70
"1203"	98	84
"1204"	100	77
"1205"	102	72
"1206"	108	84
"1207"	112	85
"1208"	110	77
"1209"	93	71
"1210"	99	86
"1211"	100	73
"1212"	109	76
"1213"	109	68
"1214"	111	76
"1215"	113	82
"1216"	94	71
"1217"	95	69
"1218"	95	71
"1219"	102	69
"1220"	105	68
"1221"	105	77
"1222"	108	72
"1223"	110	85
"1224"	111	73
"1225"	92	92
"1226"	92	88
"1227"	92	92
"1228"	92	108
"1229"	93	99
"1230"	93	104
"1231"	93	97
"1232"	93	91
"1233"	94	106
"1234"	95	101
"1235"	96	93
"1236"	96	89
"1237"	96	91
"1238"	97	97
"1239"	98	97
"1240"	99	96
"1241"	100	94
"1242"	100	95
"1243"	101	89
"1244"	101	96
"1245"	101	92
"1246"	102	108
"1247"	102	102
"1248"	103	105
"1249"	103	94
"1250"	104	92
"1251"	104	98
"1252"	105	105
"1253"	105	103
"1254"	106	102
"1255"	106	109
"1256"	106	90
"1257"	106	104
"1258"	107	91
"1259"	108	102
"1260"	108	109
"1261"	107	97
"1262"	109	89
"1263"	109	106
"1264"	109	103
"1265"	110	89
"1266"	110	91
"1267"	110	109
"1268"	110	97
"1269"	111	89
"1270"	110	98
"1271"	111	100
"1272"	112	93
"1273"	112	101
"1274"	112	96
"1275"	112	97
"1276"	102	99
"1277"	103	101
"1278"	104	95
"1279"	106	93
"1280"	109	93
"1281"	111	92
"1282"	98	92
"1283"	99	105
"1284"	99	104
"1285"	99	99
"1286"	100	107
"1287"	104	108
"1288"	105	91
"1289"	109	95
"1290"	113	90
"1291"	93	101
"1292"	95	95
"1293"	96	99
"1294"	112	94
"1295"	111	104
"1296"	92	105
"1297"	94	107
"1298"	96	95
"1299"	100	91
"1300"	102	100
"1301"	103	89
"1302"	105	98
"1303"	106	93
"1304"	108	90
"1305"	92	114
"1306"	92	121
"1307"	93	115
"1308"	93	124
"1309"	93	131
"1310"	93	119
"1311"	94	123
"1312"	95	120
"1313"	96	128
"1314"	96	123
"1315"	96	127
"1316"	98	114
"1317"	99	126
"1318"	100	114
"1319"	101	121
"1320"	102	123
"1321"	102	117
"1322"	103	112
"1323"	104	125
"1324"	104	127
"1325"	105	122
"1326"	105	128
"1327"	105	116
"1328"	106	113
"1329"	105	130
"1330"	106	119
"1331"	106	124
"1332"	108	116
"1333"	108	116
"1334"	109	112
"1335"	110	116
"1336"	110	118
"1337"	110	123
"1338"	111	120
"1339"	112	111
"1340"	112	126
"1341"	113	118
"1342"	113	123
"1343"	99	112
"1344"	99	121
"1345"	102	126
"1346"	102	129
"1347"	106	126
"1348"	108	120
"1349"	112	113
"1350"	113	125
"1351"	97	111
"1352"	97	120
"1353"	99	124
"1354"	102	126
"1355"	104	115
"1356"	103	112
"1357"	108	121
"1358"	111	117
"1359"	96	119
"1360"	101	119
"1361"	106	125
"1362"	108	111
"1363"	110	115
"1364"	94	117
"1365"	104	117
"1366"	105	119
"1367"	105	113
"1368"	107	129
"1369"	107	118
"1370"	111	130
"1371"	110	125
"1372"	110	126
"1373"	92	144
"1374"	92	146
"1375"	92	153
"1376"	93	133
"1377"	93	144
"1378"	94	152
"1379"	95	147
"1380"	95	152
"1381"	96	144
"1382"	96	150
"1383"	97	142
"1384"	97	134
"1385"	98	138
"1386"	98	146
"1387"	99	138
"1388"	100	146
"1389"	100	152
"1390"	100	139
"1391"	100	141
"1392"	100	153
"1393"	101	135
"1394"	101	141
"1395"	102	151
"1396"	101	143
"1397"	102	141
"1398"	102	135
"1399"	104	143
"1400"	105	150
"1401"	105	153
"1402"	107	145
"1403"	109	138
"1404"	109	139
"1405"	110	135
"1406"	112	142
"1407"	94	145
"1408"	97	150
"1409"	103	151
"1410"	102	143
"1411"	105	153
"1412"	105	149
"1413"	107	149
"1414"	108	135
"1415"	111	153
"1416"	112	153
"1417"	112	134
"1418"	95	146
"1419"	102	149
"1420"	108	139
"1421"	110	148
"1422"	101	144
"1423"	110	138
"1424"	94	147
"1425"	96	134
"1426"	98	138
"1427"	108	136
"1428"	109	137
"1429"	109	134
"1430"	110	140
"1431"	106	144
"1432"	107	151
"1433"	108	151
"1434"	92	173
"1435"	92	167
"1436"	93	158
"1437"	93	158
"1438"	94	164
"1439"	95	162
"1440"	96	164
"1441"	96	172
"1442"	96	167
"1443"	97	162
"1444"	98	161
"1445"	98	171
"1446"	100	173
"1447"	101	156
"1448"	101	161
"1449"	101	164
"1450"	100	171
"1451"	102	161
"1452"	103	172
"1453"	104	161
"1454"	105	159
"1455"	105	167
"1456"	106	162
"1457"	106	160
"1458"	106	159
"1459"	107	168
"1460"	107	159
"1461"	108	171
"1462"	108	161
"1463"	110	158
"1464"	110	156
"1465"	112	165
"1466"	112	173
"1467"	112	162
"1468"	112	175
"1469"	112	157
"1470"	112	175
"1471"	92	169
"1472"	93	171
"1473"	96	170
"1474"	97	175
"1475"	99	175
"1476"	99	158
"1477"	101	158
"1478"	107	169
"1479"	108	166
"1480"	109	174
"1481"	109	165
"1482"	93	174
"1483"	102	159
"1484"	103	170
"1485"	106	171
"1486"	106	174
"1487"	108	156
"1488"	110	167
"1489"	103	174
"1490"	103	156
"1491"	106	169
"1492"	99	169
"1493"	99	162
"1494"	100	175
"1495"	107	171
"1496"	108	168
"1497"	109	162
"1498"	112	173
"1499"	112	168
"1500"	95	166
"1501"	95	167
"1502"	93	187
"1503"	93	192
"1504"	94	179
"1505"	94	182
"1506"	94	185
"1507"	94	195
"1508"	95	192
"1509"	95	188
"1510"	95	183
"1511"	95	197
"1512"	96	190
"1513"	96	188
"1514"	97	191
"1515"	97	186
"1516"	97	189
"1517"	98	195
"1518"	98	197
"1519"	99	190
"1520"	100	194
"1521"	100	179
"1522"	102	183
"1523"	102	194
"1524"	102	186
"1525"	103	181
"1526"	103	178
"1527"	104	196
"1528"	106	186
"1529"	107	178
"1530"	106	189
"1531"	107	195
"1532"	107	190
"1533"	108	178
"1534"	108	190
"1535"	109	178
"1536"	109	195
"1537"	109	196
"1538"	110	187
"1539"	110	194
"1540"	111	193
"1541"	111	187
"1542"	111	185
"1543"	111	179
"1544"	112	197
"1545"	112	190
"1546"	94	185
"1547"	95	180
"1548"	100	181
"1549"	102	191
"1550"	103	189
"1551"	104	180
"1552"	105	179
"1553"	106	180
"1554"	107	192
"1555"	107	188
"1556"	110	180
"1557"	112	179
"1558"	93	185
"1559"	95	190
"1560"	97	193
"1561"	104	197
"1562"	112	185
"1563"	106	181
"1564"	93	194
"1565"	98	179
"1566"	99	194
"1567"	101	197
"1568"	105	188
"1569"	111	190
"1570"	97	197
"1571"	93	214
"1572"	94	204
"1573"	94	218
"1574"	94	201
"1575"	94	208
"1576"	95	202
"1577"	95	218
"1578"	95	206
"1579"	96	204
"1580"	98	200
"1581"	99	212
"1582"	100	218
"1583"	103	211
"1584"	104	211
"1585"	104	216
"1586"	105	215
"1587"	106	217
"1588"	106	212
"1589"	108	201
"1590"	109	199
"1591"	109	211
"1592"	111	215
"1593"	111	219
"1594"	112	213
"1595"	112	210
"1596"	112	208
"1597"	113	212
"1598"	113	200
"1599"	95	217
"1600"	99	199
"1601"	100	208
"1602"	100	200
"1603"	98	212
"1604"	100	205
"1605"	101	200
"1606"	102	200
"1607"	106	205
"1608"	105	219
"1609"	110	206
"1610"	94	208
"1611"	103	209
"1612"	103	208
"1613"	105	200
"1614"	105	200
"1615"	107	219
"1616"	110	219
"1617"	110	213
"1618"	93	239
"1619"	93	229
"1620"	93	240
"1621"	94	235
"1622"	95	222
"1623"	95	238
"1624"	96	241
"1625"	97	229
"1626"	98	223
"1627"	98	235
"1628"	98	226
"1629"	99	238
"1630"	103	237
"1631"	103	234
"1632"	103	227
"1633"	104	235
"1634"	104	241
"1635"	104	227
"1636"	104	229
"1637"	105	233
"1638"	105	224
"1639"	105	236
"1640"	107	226
"1641"	107	229
"1642"	107	227
"1643"	109	224
"1644"	110	240
"1645"	111	233
"1646"	111	236
"1647"	112	229
"1648"	112	230
"1649"	92	232
"1650"	96	229
"1651"	105	234
"1652"	106	223
"1653"	111	232
"1654"	93	226
"1655"	97	239
"1656"	99	235
"1657"	102	239
"1658"	105	230
"1659"	99	231
"1660"	101	234
"1661"	107	234
"1662"	97	221
