""	"X0"	"X1"
"213"	66	112
"214"	67	123
"215"	59	116
"216"	56	114
"217"	56	118
"218"	65	119
"219"	66	114
"220"	47	148
"221"	47	146
"222"	48	141
"223"	48	134
"224"	48	151
"225"	49	153
"226"	50	151
"227"	50	140
"228"	51	151
"229"	50	148
"230"	52	151
"231"	52	140
"232"	53	138
"233"	54	140
"234"	55	133
"235"	56	144
"236"	56	150
"237"	57	138
"238"	58	153
"239"	58	143
"240"	60	150
"241"	60	141
"242"	61	153
"243"	62	152
"244"	62	146
"245"	64	134
"246"	64	151
"247"	65	140
"248"	65	134
"249"	65	143
"250"	66	136
"251"	66	139
"252"	67	152
"253"	67	148
"254"	47	142
"255"	52	136
"256"	62	148
"257"	67	144
"258"	50	136
"259"	63	143
"260"	63	134
"261"	54	136
"262"	57	134
"263"	63	136
"264"	66	150
"265"	48	144
"266"	53	144
"267"	56	138
"268"	56	139
"269"	58	137
"270"	59	138
"271"	58	144
"272"	59	141
"273"	61	141
"274"	63	137
"275"	65	141
"276"	66	136
"277"	50	138
"278"	51	138
"279"	52	134
"280"	52	135
"281"	47	174
"282"	49	162
"283"	49	176
"284"	49	158
"285"	49	172
"286"	49	157
"287"	50	169
"288"	51	156
"289"	51	176
"290"	52	163
"291"	52	165
"292"	51	168
"293"	52	158
"294"	52	161
"295"	53	172
"296"	54	167
"297"	54	157
"298"	55	163
"299"	55	162
"300"	56	159
"301"	57	161
"302"	57	163
"303"	58	155
"304"	58	170
"305"	59	173
"306"	60	175
"307"	60	161
"308"	59	160
"309"	62	162
"310"	62	163
"311"	63	158
"312"	63	164
"313"	63	156
"314"	64	174
"315"	64	165
"316"	64	169
"317"	66	161
"318"	47	168
"319"	49	161
"320"	56	164
"321"	57	157
"322"	58	166
"323"	60	174
"324"	62	171
"325"	63	161
"326"	63	167
"327"	51	158
"328"	52	162
"329"	60	170
"330"	66	165
"331"	57	163
"332"	66	174
"333"	67	169
"334"	67	157
"335"	48	170
"336"	57	173
"337"	67	174
"338"	47	177
"339"	48	197
"340"	48	193
"341"	49	178
"342"	51	183
"343"	51	186
"344"	52	187
"345"	53	178
"346"	54	187
"347"	54	196
"348"	55	177
"349"	55	198
"350"	56	185
"351"	56	182
"352"	57	193
"353"	58	178
"354"	58	180
"355"	58	196
"356"	59	186
"357"	59	189
"358"	59	193
"359"	59	183
"360"	60	187
"361"	61	188
"362"	62	184
"363"	62	194
"364"	63	187
"365"	63	191
"366"	63	191
"367"	64	196
"368"	65	193
"369"	65	185
"370"	65	194
"371"	66	187
"372"	66	181
"373"	66	191
"374"	66	197
"375"	67	183
"376"	67	191
"377"	47	194
"378"	51	181
"379"	53	186
"380"	55	190
"381"	60	180
"382"	50	195
"383"	53	180
"384"	55	188
"385"	61	192
"386"	62	190
"387"	60	189
"388"	46	187
"389"	52	190
"390"	59	178
"391"	63	180
"392"	64	180
"393"	65	179
"394"	65	177
"395"	47	219
"396"	48	218
"397"	48	216
"398"	49	208
"399"	50	205
"400"	51	217
"401"	51	204
"402"	52	202
"403"	53	218
"404"	54	217
"405"	55	215
"406"	56	203
"407"	56	217
"408"	57	213
"409"	59	200
"410"	59	202
"411"	59	213
"412"	60	216
"413"	60	205
"414"	60	209
"415"	61	209
"416"	61	206
"417"	62	209
"418"	62	209
"419"	62	202
"420"	62	212
"421"	63	207
"422"	64	203
"423"	64	214
"424"	64	201
"425"	65	217
"426"	65	218
"427"	67	199
"428"	66	203
"429"	67	204
"430"	54	207
"431"	54	211
"432"	58	215
"433"	63	206
"434"	63	216
"435"	64	215
"436"	65	211
"437"	47	204
"438"	51	214
"439"	66	209
"440"	49	214
"441"	52	201
"442"	49	206
"443"	47	240
"444"	47	222
"445"	47	227
"446"	47	234
"447"	47	224
"448"	47	232
"449"	47	225
"450"	48	226
"451"	49	229
"452"	49	237
"453"	49	236
"454"	49	241
"455"	49	224
"456"	49	238
"457"	50	228
"458"	51	240
"459"	52	226
"460"	52	228
"461"	52	231
"462"	53	235
"463"	54	226
"464"	55	235
"465"	56	240
"466"	57	234
"467"	57	222
"468"	59	230
"469"	59	237
"470"	59	234
"471"	60	222
"472"	60	234
"473"	62	241
"474"	63	237
"475"	63	223
"476"	64	226
"477"	64	226
"478"	64	239
"479"	64	231
"480"	65	224
"481"	66	235
"482"	67	233
"483"	49	231
"484"	54	241
"485"	55	238
"486"	57	227
"487"	57	232
"488"	60	235
"489"	60	226
"490"	61	232
"491"	64	234
"492"	67	230
"493"	53	238
"494"	54	237
"495"	54	229
"496"	54	240
"497"	63	231
"498"	66	240
"499"	53	237
"500"	56	237
"501"	62	227
"502"	64	241
"503"	66	222
"504"	47	235
"505"	56	233
"506"	65	231
"507"	69	235
"508"	69	236
"509"	70	237
"510"	71	232
"511"	72	225
"512"	72	224
"513"	73	228
"514"	73	233
"515"	73	230
"516"	74	231
"517"	74	223
"518"	75	224
"519"	75	238
"520"	76	239
"521"	75	224
"522"	76	236
"523"	76	226
"524"	77	241
"525"	77	228
"526"	78	240
"527"	79	229
"528"	79	222
"529"	80	239
"530"	81	238
"531"	81	225
"532"	81	230
"533"	82	233
"534"	82	222
"535"	83	236
"536"	85	235
"537"	87	240
"538"	87	230
"539"	87	237
"540"	88	225
"541"	88	235
"542"	88	223
"543"	89	238
"544"	89	234
"545"	90	225
"546"	90	237
"547"	72	240
"548"	75	235
"549"	79	223
"550"	83	236
"551"	89	232
"552"	90	240
"553"	71	238
"554"	70	227
"555"	71	230
"556"	71	222
"557"	75	241
"558"	76	225
"559"	79	229
"560"	85	232
"561"	74	231
"562"	74	224
"563"	85	226
"564"	71	202
"565"	71	214
"566"	71	219
"567"	72	217
"568"	72	219
"569"	72	205
"570"	73	207
"571"	73	208
"572"	74	202
"573"	74	219
"574"	75	216
"575"	76	217
"576"	76	214
"577"	77	207
"578"	77	199
"579"	77	218
"580"	77	213
"581"	78	215
"582"	79	220
"583"	80	210
"584"	80	211
"585"	80	214
"586"	81	214
"587"	82	201
"588"	83	219
"589"	83	213
"590"	83	205
"591"	83	216
"592"	84	212
"593"	85	211
"594"	86	202
"595"	86	204
"596"	87	203
"597"	89	216
"598"	89	206
"599"	90	212
"600"	78	205
"601"	81	199
"602"	88	214
"603"	69	218
"604"	73	204
"605"	81	212
"606"	81	204
"607"	84	207
"608"	83	200
"609"	90	201
"610"	71	201
"611"	76	199
"612"	77	204
"613"	79	218
"614"	84	203
"615"	84	212
"616"	78	217
"617"	89	211
"618"	69	192
"619"	70	186
"620"	73	181
"621"	74	183
"622"	76	177
"623"	77	186
"624"	78	177
"625"	78	197
"626"	78	189
"627"	78	194
"628"	78	196
"629"	79	179
"630"	80	178
"631"	80	185
"632"	80	184
"633"	81	191
"634"	82	180
"635"	85	184
"636"	85	190
"637"	85	196
"638"	86	186
"639"	87	195
"640"	87	192
"641"	90	188
"642"	90	184
"643"	71	193
"644"	73	187
"645"	74	185
"646"	76	191
"647"	78	179
"648"	78	190
"649"	84	179
"650"	86	182
"651"	88	185
"652"	70	189
"653"	71	183
"654"	80	183
"655"	82	195
"656"	82	178
"657"	84	193
"658"	85	188
"659"	86	188
"660"	87	189
"661"	88	178
"662"	89	184
"663"	73	177
"664"	74	187
"665"	82	183
"666"	83	191
"667"	69	186
"668"	85	186
"669"	89	192
"670"	89	180
"671"	88	184
"672"	70	171
"673"	69	159
"674"	70	164
"675"	71	163
"676"	71	174
"677"	71	168
"678"	72	166
"679"	73	161
"680"	74	167
"681"	75	161
"682"	75	174
"683"	76	166
"684"	76	157
"685"	76	162
"686"	77	170
"687"	77	159
"688"	78	169
"689"	79	158
"690"	79	155
"691"	79	160
"692"	80	163
"693"	80	158
"694"	80	174
"695"	80	161
"696"	82	158
"697"	83	165
"698"	83	174
"699"	83	171
"700"	83	156
"701"	84	163
"702"	86	174
"703"	86	161
"704"	86	170
"705"	86	168
"706"	86	168
"707"	86	172
"708"	87	174
"709"	87	158
"710"	89	162
"711"	89	175
"712"	74	157
"713"	85	159
"714"	86	159
"715"	88	171
"716"	90	171
"717"	73	162
"718"	73	164
"719"	79	164
"720"	81	167
"721"	82	159
"722"	84	168
"723"	70	160
"724"	78	155
"725"	81	171
"726"	87	165
"727"	88	173
"728"	90	159
"729"	72	158
"730"	75	172
"731"	79	173
"732"	82	175
"733"	84	157
"734"	85	173
"735"	85	171
"736"	87	161
"737"	87	174
"738"	70	146
"739"	70	153
"740"	70	149
"741"	70	145
"742"	70	137
"743"	71	139
"744"	70	143
"745"	71	138
"746"	71	133
"747"	72	135
"748"	72	148
"749"	74	146
"750"	75	136
"751"	75	146
"752"	76	145
"753"	77	135
"754"	77	142
"755"	77	152
"756"	78	134
"757"	78	149
"758"	80	134
"759"	81	153
"760"	80	150
"761"	81	141
"762"	81	153
"763"	82	147
"764"	82	136
"765"	82	143
"766"	83	150
"767"	84	137
"768"	84	135
"769"	85	140
"770"	84	152
"771"	85	149
"772"	85	137
"773"	86	152
"774"	87	143
"775"	87	136
"776"	88	140
"777"	88	146
"778"	74	140
"779"	78	138
"780"	80	137
"781"	84	137
"782"	88	137
"783"	90	151
"784"	87	149
"785"	88	151
"786"	90	136
"787"	73	134
"788"	74	135
"789"	82	149
"790"	70	150
"791"	76	137
"792"	77	143
"793"	77	140
"794"	77	150
"795"	79	140
"796"	79	153
"797"	82	144
"798"	82	137
"799"	83	142
"800"	86	153
"801"	86	140
"802"	89	140
"803"	90	134
"804"	72	115
"805"	72	120
"806"	73	127
"807"	73	118
"808"	73	125
"809"	74	127
"810"	76	118
"811"	78	113
"812"	78	130
"813"	80	124
"814"	80	118
"815"	80	120
"816"	81	121
"817"	81	112
"818"	82	130
"819"	82	114
"820"	82	127
"821"	83	120
"822"	84	126
"823"	84	123
"824"	85	131
"825"	86	128
"826"	86	120
"827"	87	127
"828"	87	126
"829"	71	117
"830"	71	123
"831"	76	124
"832"	77	126
"833"	77	127
"834"	82	126
"835"	83	128
"836"	88	125
"837"	88	118
"838"	71	120
"839"	72	129
"840"	72	112
"841"	76	122
"842"	86	118
"843"	69	116
"844"	79	125
"845"	81	120
"846"	77	114
"847"	85	119
"848"	85	118
"849"	70	96
"850"	71	98
"851"	71	94
"852"	71	89
"853"	71	102
"854"	71	90
"855"	72	92
"856"	73	109
"857"	73	107
"858"	74	100
"859"	74	103
"860"	75	92
"861"	75	97
"862"	75	94
"863"	75	102
"864"	76	109
"865"	77	94
"866"	77	91
"867"	77	100
"868"	78	89
"869"	79	99
"870"	79	104
"871"	79	106
"872"	80	99
"873"	81	107
"874"	82	106
"875"	82	100
"876"	82	101
"877"	82	103
"878"	83	94
"879"	83	106
"880"	84	102
"881"	85	90
"882"	85	92
"883"	86	96
"884"	86	102
"885"	86	104
"886"	87	99
"887"	87	100
"888"	87	108
"889"	89	93
"890"	88	107
"891"	88	102
"892"	90	101
"893"	90	100
"894"	90	96
"895"	91	94
"896"	85	104
"897"	85	108
"898"	90	108
"899"	78	97
"900"	80	104
"901"	88	104
"902"	89	104
"903"	72	101
"904"	73	92
"905"	75	89
"906"	79	101
"907"	81	97
"908"	85	97
"909"	83	98
"910"	84	90
"911"	70	68
"912"	72	71
"913"	72	75
"914"	73	73
"915"	73	82
"916"	73	80
"917"	75	73
"918"	76	85
"919"	77	80
"920"	78	68
"921"	78	72
"922"	79	82
"923"	79	70
"924"	79	76
"925"	79	80
"926"	80	83
"927"	82	83
"928"	83	83
"929"	83	69
"930"	83	70
"931"	83	86
"932"	84	81
"933"	84	83
"934"	85	81
"935"	87	67
"936"	87	71
"937"	87	75
"938"	88	76
"939"	89	81
"940"	89	80
"941"	90	69
"942"	90	72
"943"	70	75
"944"	74	85
"945"	77	81
"946"	80	81
"947"	84	67
"948"	86	72
"949"	79	87
"950"	86	82
"951"	87	72
"952"	81	86
"953"	81	87
"954"	87	68
"955"	89	67
"956"	70	58
"957"	71	64
"958"	72	64
"959"	73	58
"960"	75	61
"961"	75	54
"962"	76	55
"963"	77	61
"964"	79	58
"965"	80	63
"966"	82	60
"967"	82	47
"968"	82	57
"969"	84	48
"970"	84	47
"971"	84	46
"972"	84	49
"973"	85	48
"974"	85	48
"975"	85	49
"976"	86	58
"977"	87	58
"978"	88	50
"979"	88	58
"980"	89	50
"981"	90	47
"982"	76	59
"983"	78	63
"984"	80	56
"985"	82	46
"986"	73	53
"987"	74	54
"988"	90	64
"989"	87	48
"990"	89	47
"991"	72	52
"992"	81	56
"993"	90	51
"994"	93	49
"995"	93	51
"996"	93	57
"997"	93	49
"998"	94	52
"999"	93	57
"1000"	94	58
"1001"	95	54
"1002"	95	50
"1003"	95	49
"1004"	96	46
"1005"	96	49
"1006"	96	46
"1007"	96	51
"1008"	97	59
"1009"	97	53
"1010"	97	62
"1011"	97	55
"1012"	98	51
"1013"	99	57
"1014"	99	61
"1015"	99	49
"1016"	99	50
"1017"	100	48
"1018"	100	49
"1019"	101	61
"1020"	101	65
"1021"	102	46
"1022"	102	65
"1023"	103	60
"1024"	103	65
"1025"	104	64
"1026"	104	56
"1027"	104	65
"1028"	105	58
"1029"	105	56
"1030"	106	59
"1031"	106	49
"1032"	106	50
"1033"	107	61
"1034"	107	60
"1035"	107	62
"1036"	107	48
"1037"	108	48
"1038"	108	55
"1039"	108	63
"1040"	109	56
"1041"	109	46
"1042"	110	58
"1043"	110	49
"1044"	111	46
"1045"	111	48
"1046"	112	47
"1047"	113	46
"1048"	95	53
"1049"	96	54
"1050"	96	65
"1051"	97	55
"1052"	98	47
"1053"	101	57
"1054"	107	49
"1055"	108	59
"1056"	108	49
"1057"	95	45
"1058"	95	64
"1059"	104	48
"1060"	106	56
"1061"	106	57
"1062"	96	53
"1063"	100	50
"1064"	103	47
"1065"	107	56
"1066"	92	78
"1067"	92	67
"1068"	93	69
"1069"	92	82
"1070"	93	77
"1071"	93	86
"1072"	93	84
"1073"	94	72
"1074"	94	74
"1075"	95	80
"1076"	95	86
"1077"	96	69
"1078"	96	73
"1079"	96	78
"1080"	97	75
"1081"	97	71
"1082"	97	84
"1083"	97	82
"1084"	98	78
"1085"	99	86
"1086"	99	83
"1087"	99	66
"1088"	100	69
"1089"	100	80
"1090"	101	86
"1091"	101	74
"1092"	102	78
"1093"	102	71
"1094"	103	81
"1095"	104	75
"1096"	105	74
"1097"	105	85
"1098"	105	84
"1099"	109	70
"1100"	109	85
"1101"	111	72
"1102"	98	68
"1103"	102	84
"1104"	102	76
"1105"	108	81
"1106"	108	86
"1107"	111	74
"1108"	97	78
"1109"	97	85
"1110"	111	75
"1111"	93	76
"1112"	93	74
"1113"	95	72
"1114"	96	78
"1115"	100	85
"1116"	104	69
"1117"	106	79
"1118"	111	71
"1119"	112	85
"1120"	112	73
"1121"	92	91
"1122"	93	106
"1123"	93	92
"1124"	94	102
"1125"	94	105
"1126"	95	97
"1127"	95	98
"1128"	96	89
"1129"	98	100
"1130"	99	102
"1131"	99	90
"1132"	100	93
"1133"	101	98
"1134"	101	105
"1135"	102	95
"1136"	101	91
"1137"	103	107
"1138"	102	109
"1139"	103	104
"1140"	103	99
"1141"	103	96
"1142"	104	108
"1143"	105	93
"1144"	104	104
"1145"	105	91
"1146"	106	91
"1147"	106	88
"1148"	106	96
"1149"	106	104
"1150"	106	108
"1151"	107	88
"1152"	107	106
"1153"	107	108
"1154"	108	94
"1155"	108	97
"1156"	108	106
"1157"	108	89
"1158"	108	105
"1159"	108	99
"1160"	109	98
"1161"	109	101
"1162"	110	96
"1163"	109	100
"1164"	110	101
"1165"	110	102
"1166"	112	99
"1167"	113	98
"1168"	92	90
"1169"	94	108
"1170"	94	89
"1171"	104	97
"1172"	104	100
"1173"	107	91
"1174"	110	94
"1175"	97	106
"1176"	106	98
"1177"	105	102
"1178"	110	100
"1179"	97	91
"1180"	107	89
"1181"	110	104
"1182"	92	117
"1183"	92	119
"1184"	92	113
"1185"	94	119
"1186"	93	129
"1187"	94	124
"1188"	94	115
"1189"	94	120
"1190"	95	126
"1191"	95	117
"1192"	96	124
"1193"	96	113
"1194"	97	111
"1195"	98	120
"1196"	98	112
"1197"	99	126
"1198"	100	130
"1199"	101	112
"1200"	101	123
"1201"	102	115
"1202"	103	126
"1203"	103	112
"1204"	104	129
"1205"	104	116
"1206"	105	118
"1207"	105	121
"1208"	106	112
"1209"	107	128
"1210"	107	123
"1211"	107	126
"1212"	108	113
"1213"	108	123
"1214"	108	115
"1215"	108	131
"1216"	108	119
"1217"	110	116
"1218"	110	131
"1219"	110	121
"1220"	111	126
"1221"	96	127
"1222"	100	131
"1223"	111	124
"1224"	96	113
"1225"	104	123
"1226"	108	117
"1227"	112	116
"1228"	107	118
"1229"	95	128
"1230"	106	118
"1231"	106	131
"1232"	92	148
"1233"	93	137
"1234"	93	150
"1235"	94	143
"1236"	94	135
"1237"	94	152
"1238"	96	152
"1239"	95	145
"1240"	95	133
"1241"	96	137
"1242"	97	135
"1243"	98	136
"1244"	99	151
"1245"	99	149
"1246"	99	153
"1247"	100	135
"1248"	100	138
"1249"	101	150
"1250"	102	147
"1251"	102	139
"1252"	103	141
"1253"	104	137
"1254"	104	135
"1255"	105	145
"1256"	106	136
"1257"	106	149
"1258"	106	138
"1259"	107	141
"1260"	108	143
"1261"	109	151
"1262"	109	153
"1263"	109	137
"1264"	109	145
"1265"	110	136
"1266"	111	144
"1267"	111	148
"1268"	112	134
"1269"	112	151
"1270"	113	142
"1271"	93	134
"1272"	100	133
"1273"	103	135
"1274"	109	152
"1275"	113	137
"1276"	96	142
"1277"	96	142
"1278"	96	150
"1279"	98	133
"1280"	100	152
"1281"	100	136
"1282"	104	136
"1283"	108	141
"1284"	108	144
"1285"	113	150
"1286"	92	140
"1287"	105	141
"1288"	107	150
"1289"	92	145
"1290"	97	139
"1291"	99	133
"1292"	99	145
"1293"	100	145
"1294"	101	140
"1295"	102	142
"1296"	103	143
"1297"	105	139
"1298"	108	146
"1299"	109	148
"1300"	112	149
"1301"	112	141
"1302"	112	139
"1303"	111	143
"1304"	92	157
"1305"	92	169
"1306"	94	175
"1307"	94	167
"1308"	95	155
"1309"	95	175
"1310"	95	173
"1311"	97	162
"1312"	97	159
"1313"	97	166
"1314"	97	165
"1315"	98	158
"1316"	98	162
"1317"	98	170
"1318"	98	156
"1319"	101	173
"1320"	102	162
"1321"	103	158
"1322"	103	173
"1323"	104	166
"1324"	104	175
"1325"	105	158
"1326"	106	175
"1327"	106	173
"1328"	106	167
"1329"	107	175
"1330"	107	171
"1331"	108	164
"1332"	108	156
"1333"	108	160
"1334"	108	163
"1335"	110	172
"1336"	110	162
"1337"	110	174
"1338"	110	157
"1339"	110	175
"1340"	111	168
"1341"	111	165
"1342"	112	174
"1343"	112	159
"1344"	93	166
"1345"	94	158
"1346"	103	163
"1347"	108	159
"1348"	111	158
"1349"	112	165
"1350"	93	162
"1351"	96	164
"1352"	98	167
"1353"	99	161
"1354"	101	168
"1355"	102	158
"1356"	104	162
"1357"	106	162
"1358"	107	160
"1359"	111	155
"1360"	95	163
"1361"	100	166
"1362"	102	164
"1363"	107	162
"1364"	105	173
"1365"	105	160
"1366"	107	156
"1367"	107	167
"1368"	109	166
"1369"	99	168
"1370"	92	189
"1371"	94	177
"1372"	95	190
"1373"	95	184
"1374"	95	183
"1375"	95	197
"1376"	97	195
"1377"	97	187
"1378"	97	179
"1379"	98	185
"1380"	98	188
"1381"	99	180
"1382"	100	177
"1383"	100	183
"1384"	100	180
"1385"	101	192
"1386"	101	184
"1387"	101	188
"1388"	102	190
"1389"	103	185
"1390"	104	195
"1391"	104	184
"1392"	104	178
"1393"	105	178
"1394"	105	180
"1395"	106	193
"1396"	106	188
"1397"	106	192
"1398"	108	188
"1399"	108	184
"1400"	108	185
"1401"	108	179
"1402"	108	190
"1403"	109	181
"1404"	110	182
"1405"	110	191
"1406"	110	180
"1407"	110	177
"1408"	111	189
"1409"	111	187
"1410"	112	178
"1411"	113	182
"1412"	113	183
"1413"	92	181
"1414"	92	197
"1415"	93	178
"1416"	94	195
"1417"	94	185
"1418"	99	193
"1419"	104	187
"1420"	106	196
"1421"	92	194
"1422"	95	193
"1423"	95	178
"1424"	102	181
"1425"	106	190
"1426"	108	194
"1427"	92	183
"1428"	92	186
"1429"	99	183
"1430"	92	179
"1431"	93	179
"1432"	98	190
"1433"	103	191
"1434"	104	182
"1435"	104	197
"1436"	105	182
"1437"	106	183
"1438"	93	214
"1439"	94	214
"1440"	94	212
"1441"	95	218
"1442"	96	211
"1443"	96	200
"1444"	98	204
"1445"	99	206
"1446"	99	219
"1447"	100	201
"1448"	100	212
"1449"	102	203
"1450"	104	213
"1451"	104	215
"1452"	106	206
"1453"	107	200
"1454"	107	211
"1455"	108	213
"1456"	109	204
"1457"	109	206
"1458"	110	218
"1459"	110	204
"1460"	111	201
"1461"	111	219
"1462"	111	201
"1463"	113	215
"1464"	113	201
"1465"	94	217
"1466"	96	204
"1467"	97	208
"1468"	100	208
"1469"	101	208
"1470"	111	207
"1471"	96	201
"1472"	100	202
"1473"	103	219
"1474"	103	204
"1475"	104	205
"1476"	105	217
"1477"	106	204
"1478"	108	215
"1479"	97	212
"1480"	98	215
"1481"	101	213
"1482"	101	210
"1483"	105	211
"1484"	106	211
"1485"	97	218
"1486"	104	219
"1487"	107	208
"1488"	108	200
"1489"	109	216
"1490"	109	205
"1491"	110	200
"1492"	112	219
"1493"	107	205
"1494"	93	240
"1495"	93	226
"1496"	93	238
"1497"	93	229
"1498"	93	235
"1499"	95	233
"1500"	96	238
"1501"	96	237
"1502"	97	222
"1503"	99	224
"1504"	99	236
"1505"	101	231
"1506"	101	227
"1507"	102	232
"1508"	103	224
"1509"	105	223
"1510"	106	237
"1511"	107	222
"1512"	108	233
"1513"	109	237
"1514"	109	227
"1515"	110	241
"1516"	110	225
"1517"	110	241
"1518"	112	223
"1519"	113	241
"1520"	113	239
"1521"	93	222
"1522"	94	231
"1523"	96	223
"1524"	101	235
"1525"	104	234
"1526"	106	240
"1527"	106	236
"1528"	107	226
"1529"	112	226
"1530"	113	226
"1531"	97	228
"1532"	100	239
"1533"	105	233
"1534"	106	226
"1535"	106	228
"1536"	111	236
"1537"	104	232
"1538"	92	230
"1539"	100	226
"1540"	103	238
"1541"	104	238
"1542"	104	228
"1543"	111	234
"1544"	111	226
"1545"	115	230
"1546"	115	221
"1547"	115	238
"1548"	116	233
"1549"	117	232
"1550"	117	240
"1551"	117	224
"1552"	118	223
"1553"	119	232
"1554"	119	223
"1555"	120	224
"1556"	120	231
"1557"	120	241
"1558"	122	223
"1559"	122	230
"1560"	122	222
"1561"	122	229
"1562"	122	235
"1563"	122	237
"1564"	123	232
"1565"	123	230
"1566"	123	241
"1567"	125	232
"1568"	125	241
"1569"	126	234
"1570"	126	237
"1571"	127	231
"1572"	129	224
"1573"	129	225
"1574"	129	226
"1575"	130	232
"1576"	130	229
"1577"	130	230
"1578"	130	229
"1579"	130	224
"1580"	130	233
"1581"	130	234
"1582"	131	241
"1583"	132	235
"1584"	132	234
"1585"	132	235
"1586"	133	234
"1587"	134	232
"1588"	134	231
"1589"	135	239
"1590"	135	237
"1591"	135	231
"1592"	136	241
"1593"	119	237
"1594"	122	237
"1595"	124	227
"1596"	127	222
"1597"	131	228
"1598"	131	227
"1599"	134	242
"1600"	132	225
"1601"	115	227
"1602"	118	230
"1603"	118	234
"1604"	119	230
"1605"	121	224
"1606"	123	237
"1607"	126	240
"1608"	116	204
"1609"	116	202
"1610"	116	215
"1611"	116	208
"1612"	118	216
"1613"	118	211
"1614"	119	217
"1615"	119	202
"1616"	119	208
"1617"	121	205
"1618"	122	202
"1619"	122	218
"1620"	123	212
"1621"	123	199
"1622"	124	199
"1623"	125	210
"1624"	125	200
"1625"	125	213
"1626"	125	205
"1627"	125	212
"1628"	126	214
"1629"	126	209
"1630"	127	219
"1631"	128	200
"1632"	128	219
"1633"	128	210
"1634"	129	208
"1635"	129	206
"1636"	129	219
"1637"	130	214
"1638"	130	208
"1639"	133	202
"1640"	133	203
"1641"	134	204
"1642"	134	211
"1643"	135	208
"1644"	136	214
"1645"	115	205
"1646"	118	206
"1647"	118	216
"1648"	125	213
"1649"	133	205
"1650"	133	199
"1651"	122	214
"1652"	122	210
"1653"	123	201
"1654"	123	210
"1655"	125	199
"1656"	131	201
"1657"	131	215
"1658"	133	212
"1659"	134	203
"1660"	120	213
"1661"	121	204
"1662"	125	204
